,true_step1,true_step2,true_step3,true_step4,true_step5,true_step6,true_step7,true_step8,true_step9,true_step10,true_step11,true_step12,pred_step1,pred_step2,pred_step3,pred_step4,pred_step5,pred_step6,pred_step7,pred_step8,pred_step9,pred_step10,pred_step11,pred_step12
124,195.0,164.0,220.0,266.0,330.0,333.0,276.0,556.0,300.0,391.0,543.0,325.0,277.12802,226.37389,210.24033,224.01714,183.81538,217.50449,189.16473,129.43,144.25497,197.90503,149.45538,195.49846
125,164.0,220.0,266.0,330.0,333.0,276.0,556.0,300.0,391.0,543.0,325.0,257.0,244.31766,212.1122,188.6865,197.74628,183.56908,183.6787,144.23338,99.12304,103.75957,196.6464,122.92296,208.268
126,220.0,266.0,330.0,333.0,276.0,556.0,300.0,391.0,543.0,325.0,257.0,217.0,236.34102,187.23251,164.91637,212.61238,149.063,162.23679,115.64545,68.79576,112.77678,188.76317,144.19533,222.09798
127,266.0,330.0,333.0,276.0,556.0,300.0,391.0,543.0,325.0,257.0,217.0,404.0,244.6878,190.40001,189.84401,197.61205,133.92233,155.56381,100.295845,89.61025,112.390396,216.95041,162.16354,244.61703
128,330.0,333.0,276.0,556.0,300.0,391.0,543.0,325.0,257.0,217.0,404.0,177.0,254.58292,227.89693,178.22581,195.60196,137.17969,160.31013,131.52986,95.154465,142.33775,225.24962,178.2435,267.66953
129,333.0,276.0,556.0,300.0,391.0,543.0,325.0,257.0,217.0,404.0,177.0,152.0,296.5391,223.4805,175.4095,199.00732,132.49483,188.83298,126.80244,119.167595,142.70107,234.02206,193.1116,260.71432
130,276.0,556.0,300.0,391.0,543.0,325.0,257.0,217.0,404.0,177.0,152.0,90.0,277.83344,207.3058,172.73035,192.28012,153.82912,176.30414,136.03865,118.88561,138.12347,228.10251,176.42908,254.2604
131,556.0,300.0,391.0,543.0,325.0,257.0,217.0,404.0,177.0,152.0,90.0,68.0,247.21214,186.30788,149.10588,207.10136,136.13953,176.8139,113.12603,113.1629,132.29758,202.4916,165.69774,232.51294
132,300.0,391.0,543.0,325.0,257.0,217.0,404.0,177.0,152.0,90.0,68.0,50.0,329.4152,237.73337,216.1216,216.21667,143.48807,186.58922,125.45796,102.66847,110.08094,212.76546,182.40923,270.88947
133,391.0,543.0,325.0,257.0,217.0,404.0,177.0,152.0,90.0,68.0,50.0,28.0,265.66696,222.84964,163.50119,202.15019,147.41072,181.6679,110.85217,96.40997,112.32581,195.23141,191.82724,285.23914
134,543.0,325.0,257.0,217.0,404.0,177.0,152.0,90.0,68.0,50.0,28.0,12.0,310.9701,223.72002,186.57066,235.17426,149.14015,195.28177,125.74126,115.42412,125.64916,241.21387,238.15736,326.66357
135,325.0,257.0,217.0,404.0,177.0,152.0,90.0,68.0,50.0,28.0,12.0,7.0,340.69055,270.36768,232.90955,248.52626,171.39244,209.8183,153.51974,139.43936,177.20653,274.01965,266.8529,352.59857
136,257.0,217.0,404.0,177.0,152.0,90.0,68.0,50.0,28.0,12.0,7.0,6.0,290.7938,249.05318,186.86856,229.91846,157.87495,205.96034,145.27083,172.0339,203.78584,280.8549,277.84323,356.2867
137,217.0,404.0,177.0,152.0,90.0,68.0,50.0,28.0,12.0,7.0,6.0,6.0,260.9565,198.89438,172.34683,206.31792,140.8534,194.97484,167.25816,182.74492,201.46117,287.48404,283.8129,358.73456
138,404.0,177.0,152.0,90.0,68.0,50.0,28.0,12.0,7.0,6.0,6.0,38.0,206.58484,165.99467,129.5214,169.88033,118.36904,191.27797,162.07008,188.38976,208.52829,274.45126,253.61272,300.79062
139,177.0,152.0,90.0,68.0,50.0,28.0,12.0,7.0,6.0,6.0,38.0,37.0,263.977,187.64774,149.66429,179.92937,130.05455,202.82498,164.10696,191.20908,212.7815,267.72327,230.17363,271.53796
140,152.0,90.0,68.0,50.0,28.0,12.0,7.0,6.0,6.0,38.0,37.0,43.0,173.80385,129.91904,105.90785,162.98257,122.63326,192.18324,152.17165,174.13551,194.80727,232.85715,209.21574,269.9186
141,90.0,68.0,50.0,28.0,12.0,7.0,6.0,6.0,38.0,37.0,43.0,50.0,142.25345,114.63028,97.58188,157.1205,116.216835,187.6185,150.36502,174.90312,182.69585,219.70927,214.36623,272.68866
142,68.0,50.0,28.0,12.0,7.0,6.0,6.0,38.0,37.0,43.0,50.0,70.0,105.776054,96.773964,89.41059,140.14833,100.455635,184.07997,159.18481,160.15443,169.69505,216.07741,217.13042,278.5529
143,50.0,28.0,12.0,7.0,6.0,6.0,38.0,37.0,43.0,50.0,70.0,74.0,89.33721,84.40198,63.609875,118.90063,94.90461,164.46297,127.26699,157.67505,168.63873,212.28238,194.86658,269.28363
144,28.0,12.0,7.0,6.0,6.0,38.0,37.0,43.0,50.0,70.0,74.0,82.0,64.96544,48.74559,41.22269,105.11199,68.00713,135.88765,112.58308,135.37688,155.33157,192.39417,199.90616,262.12454
145,12.0,7.0,6.0,6.0,38.0,37.0,43.0,50.0,70.0,74.0,82.0,106.0,28.49463,24.967363,20.573973,72.770546,40.697643,116.31533,94.70869,117.5505,135.81476,198.87726,198.90666,247.34546
146,7.0,6.0,6.0,38.0,37.0,43.0,50.0,70.0,74.0,82.0,106.0,114.0,6.3689413,13.2709465,2.0,46.648376,26.769955,102.38939,77.50406,100.057594,146.04474,208.20824,191.87062,257.1584
147,6.0,6.0,38.0,37.0,43.0,50.0,70.0,74.0,82.0,106.0,114.0,123.0,2.0,2.0,2.0,32.90328,15.1984215,87.37692,61.45394,114.33939,156.52069,215.15486,207.78494,269.53058
148,6.0,38.0,37.0,43.0,50.0,70.0,74.0,82.0,106.0,114.0,123.0,121.0,2.0,2.0,2.0,22.100773,7.270316,73.88663,83.85615,126.10997,164.81331,232.4848,230.21445,279.08966
149,38.0,37.0,43.0,50.0,70.0,74.0,82.0,106.0,114.0,123.0,121.0,130.0,2.0,2.0,2.0,17.709614,2.0,97.77398,101.1339,139.59868,184.68585,255.45772,237.57764,290.9379
150,37.0,43.0,50.0,70.0,74.0,82.0,106.0,114.0,123.0,121.0,130.0,129.0,2.0,2.0,2.0,18.070074,43.628284,147.59407,143.8901,195.32132,243.16484,303.71375,291.3544,353.00827
151,43.0,50.0,70.0,74.0,82.0,106.0,114.0,123.0,121.0,130.0,129.0,116.0,2.0,2.0,2.0,75.71372,104.351585,201.2724,208.3728,257.25092,293.2843,345.11707,347.82144,387.47958
152,50.0,70.0,74.0,82.0,106.0,114.0,123.0,121.0,130.0,129.0,116.0,118.0,19.89905,8.7007675,40.800247,142.09473,156.5635,253.60258,261.59845,295.8256,312.55524,382.3514,361.18793,391.89365
153,70.0,74.0,82.0,106.0,114.0,123.0,121.0,130.0,129.0,116.0,118.0,134.0,30.36125,55.07749,102.885155,192.42374,206.42445,298.86322,282.7501,308.91077,330.29593,377.9513,350.59094,393.95602
154,74.0,82.0,106.0,114.0,123.0,121.0,130.0,129.0,116.0,118.0,134.0,137.0,85.470215,110.93328,149.7662,241.23575,242.82358,313.87708,287.60727,330.31146,329.05795,368.53525,354.35587,381.14313
155,82.0,106.0,114.0,123.0,121.0,130.0,129.0,116.0,118.0,134.0,137.0,152.0,121.61905,139.06786,184.50082,261.24045,239.4254,311.59125,305.54874,317.2139,301.49075,354.22678,344.01047,367.8169
156,106.0,114.0,123.0,121.0,130.0,129.0,116.0,118.0,134.0,137.0,152.0,166.0,133.27342,159.79431,186.73386,246.30534,217.6042,295.47708,269.1411,287.79663,283.01532,327.40164,315.44516,342.8843
157,114.0,123.0,121.0,130.0,129.0,116.0,118.0,134.0,137.0,152.0,166.0,171.0,160.58122,186.4942,194.83842,244.84056,220.4252,297.00366,261.85056,287.45105,267.86264,313.26224,318.38672,344.83893
158,123.0,121.0,130.0,129.0,116.0,118.0,134.0,137.0,152.0,166.0,171.0,163.0,179.21002,191.83133,195.37856,249.74762,213.17485,287.70264,262.66562,274.78558,253.16852,312.12473,317.02942,346.78705
159,121.0,130.0,129.0,116.0,118.0,134.0,137.0,152.0,166.0,171.0,163.0,184.0,183.64845,190.7302,192.80977,238.11809,198.69283,270.44464,232.08359,263.62628,247.42787,304.60043,304.67496,333.63068
160,130.0,129.0,116.0,118.0,134.0,137.0,152.0,166.0,171.0,163.0,184.0,210.0,176.02869,199.34242,186.87985,226.15456,192.62914,269.73544,228.65984,270.45236,247.60057,309.57394,309.37488,338.09006
161,129.0,116.0,118.0,134.0,137.0,152.0,166.0,171.0,163.0,184.0,210.0,224.0,188.12042,207.61465,178.01869,220.72452,188.93034,278.0596,242.57669,283.32187,261.19867,323.68884,331.89642,371.52966
162,116.0,118.0,134.0,137.0,152.0,166.0,171.0,163.0,184.0,210.0,224.0,265.0,188.22162,203.81354,176.78621,217.23589,191.48936,294.8736,262.88333,302.8452,276.22964,349.2753,374.50238,428.22763
163,118.0,134.0,137.0,152.0,166.0,171.0,163.0,184.0,210.0,224.0,265.0,266.0,169.33237,194.75154,165.14758,209.32614,193.48515,280.28928,253.59999,312.70416,291.5618,385.16296,417.29132,461.78705
164,134.0,137.0,152.0,166.0,171.0,163.0,184.0,210.0,224.0,265.0,266.0,264.0,164.71466,198.26898,173.3738,215.2364,196.11455,297.0597,280.19217,341.52618,330.53458,437.8433,460.21088,483.89365
165,137.0,152.0,166.0,171.0,163.0,184.0,210.0,224.0,265.0,266.0,264.0,287.0,179.8285,213.65413,188.85878,220.35878,216.11583,327.42743,309.5986,382.48163,384.83112,488.37228,490.3807,505.77774
166,152.0,166.0,171.0,163.0,184.0,210.0,224.0,265.0,266.0,264.0,287.0,300.0,195.24933,222.7239,192.24246,234.2185,250.32843,363.92758,358.88715,437.5258,440.34125,520.6846,520.5474,536.83765
167,166.0,171.0,163.0,184.0,210.0,224.0,265.0,266.0,264.0,287.0,300.0,303.0,205.77701,224.46898,213.6043,265.1773,284.92273,418.475,420.6873,496.1188,477.98492,548.87,547.15,571.3663
168,171.0,163.0,184.0,210.0,224.0,265.0,266.0,264.0,287.0,300.0,303.0,307.0,210.04662,244.9976,255.34213,303.722,349.73465,489.18762,482.88953,535.60895,506.74762,575.46606,573.5175,610.99384
169,163.0,184.0,210.0,224.0,265.0,266.0,264.0,287.0,300.0,303.0,307.0,346.0,236.42796,280.89673,302.2801,364.0078,425.723,551.8779,517.5957,553.7996,525.1632,594.0143,595.31006,614.89746
170,184.0,210.0,224.0,265.0,266.0,264.0,287.0,300.0,303.0,307.0,346.0,357.0,263.40228,302.30017,364.3437,434.19278,485.45886,574.3368,526.0311,549.6637,518.27435,597.46356,577.85266,579.8538
171,210.0,224.0,265.0,266.0,264.0,287.0,300.0,303.0,307.0,346.0,357.0,348.0,293.63153,343.3199,432.40805,485.7255,502.11096,558.1588,495.58957,515.61676,486.58426,551.11615,512.3272,495.03854
172,224.0,265.0,266.0,264.0,287.0,300.0,303.0,307.0,346.0,357.0,348.0,318.0,326.41272,367.32364,455.27322,464.7717,451.77496,490.23508,424.75772,449.7103,403.97098,458.74396,399.4688,397.15695
173,265.0,266.0,264.0,287.0,300.0,303.0,307.0,346.0,357.0,348.0,318.0,319.0,330.2362,333.59576,385.4975,369.20486,345.2993,391.61853,349.5306,365.8733,306.4535,339.38547,302.76544,310.5337
174,266.0,264.0,287.0,300.0,303.0,307.0,346.0,357.0,348.0,318.0,319.0,337.0,352.90198,352.0771,398.77048,376.91534,347.7099,384.37726,338.1494,345.21753,287.97272,308.1824,277.2242,285.3538
175,264.0,287.0,300.0,303.0,307.0,346.0,357.0,348.0,318.0,319.0,337.0,389.0,356.3581,358.21866,401.03043,373.18576,343.30777,368.57483,315.98865,317.3653,264.36163,270.91858,249.27127,264.07318
176,287.0,300.0,303.0,307.0,346.0,357.0,348.0,318.0,319.0,337.0,389.0,549.0,353.50674,357.77863,392.79556,361.35272,326.86725,340.62497,287.45135,285.82297,237.81927,235.33904,228.9428,247.83083
177,300.0,303.0,307.0,346.0,357.0,348.0,318.0,319.0,337.0,389.0,549.0,962.0,360.14807,362.0014,388.25513,348.9154,306.38324,314.35257,263.12204,258.05148,216.34866,212.13118,216.85776,235.73123
178,303.0,307.0,346.0,357.0,348.0,318.0,319.0,337.0,389.0,549.0,962.0,641.0,360.7266,359.97995,373.56912,326.4914,280.96643,284.24026,233.74846,230.44487,198.96294,192.13467,203.10442,223.26682
179,307.0,346.0,357.0,348.0,318.0,319.0,337.0,389.0,549.0,962.0,641.0,369.0,355.03586,349.6287,351.9609,301.07294,254.37009,255.66486,210.27666,212.55553,188.64429,174.94781,192.92867,212.95029
180,346.0,357.0,348.0,318.0,319.0,337.0,389.0,549.0,962.0,641.0,369.0,338.0,347.78204,336.9819,330.59384,278.79034,230.20518,233.44658,195.5551,199.91913,179.923,161.96661,184.0299,201.0964
181,357.0,348.0,318.0,319.0,337.0,389.0,549.0,962.0,641.0,369.0,338.0,326.0,352.74182,337.2895,322.11588,266.38724,218.93486,224.47676,191.21684,193.89944,179.7779,155.3143,177.25053,187.99706
182,348.0,318.0,319.0,337.0,389.0,549.0,962.0,641.0,369.0,338.0,326.0,324.0,352.65125,333.80594,310.32108,255.32649,211.47847,217.24962,185.24922,189.5239,179.15186,146.55614,167.23883,173.09166
183,318.0,319.0,337.0,389.0,549.0,962.0,641.0,369.0,338.0,326.0,324.0,459.0,337.94318,318.2938,293.95456,243.80046,205.86967,209.5377,183.31279,188.40771,180.71938,139.28308,160.31856,166.74353
184,319.0,337.0,389.0,549.0,962.0,641.0,369.0,338.0,326.0,324.0,459.0,400.0,312.1274,297.20236,274.99323,230.725,196.24889,201.94215,181.4167,184.95154,179.316,131.6802,157.27936,158.29083
185,337.0,389.0,549.0,962.0,641.0,369.0,338.0,326.0,324.0,459.0,400.0,490.0,301.19434,292.8518,269.25,228.05856,197.40788,202.3197,185.27644,187.28282,184.16974,135.76369,156.86598,154.97058
186,389.0,549.0,962.0,641.0,369.0,338.0,326.0,324.0,459.0,400.0,490.0,973.0,302.50073,297.9643,268.91766,232.22997,202.84535,208.82492,196.05815,195.20557,199.20616,140.888,160.71088,155.87955
187,549.0,962.0,641.0,369.0,338.0,326.0,324.0,459.0,400.0,490.0,973.0,511.0,325.40164,317.69116,284.35367,248.1188,218.28412,227.37256,217.54436,215.3284,216.58519,151.29228,168.44331,160.89304
188,962.0,641.0,369.0,338.0,326.0,324.0,459.0,400.0,490.0,973.0,511.0,515.0,396.0563,375.90125,326.64166,284.14728,251.4432,263.52216,254.8417,241.79213,238.88306,168.466,180.30275,176.75984
189,641.0,369.0,338.0,326.0,324.0,459.0,400.0,490.0,973.0,511.0,515.0,401.0,556.82434,495.53714,409.9003,344.61188,303.3842,319.9827,296.99686,275.9452,273.9523,203.64264,214.84813,224.48064
190,369.0,338.0,326.0,324.0,459.0,400.0,490.0,973.0,511.0,515.0,401.0,402.0,511.24728,445.90646,366.72815,336.249,313.08908,315.7397,283.6113,269.4068,273.85086,213.51611,247.57272,273.37714
191,338.0,326.0,324.0,459.0,400.0,490.0,973.0,511.0,515.0,401.0,402.0,308.0,403.93134,369.00107,336.3392,348.5802,313.15982,305.23175,285.09622,275.50836,281.58966,245.26021,292.68762,313.2199
192,326.0,324.0,459.0,400.0,490.0,973.0,511.0,515.0,401.0,402.0,308.0,299.0,365.79636,367.81195,365.18213,365.22095,314.5859,318.84042,307.53693,295.07675,321.27628,297.7415,334.6187,351.2376
193,324.0,459.0,400.0,490.0,973.0,511.0,515.0,401.0,402.0,308.0,299.0,699.0,368.09927,390.48846,372.67233,360.53568,321.34796,338.09232,327.0312,330.39435,364.26505,334.128,369.3277,373.98117
194,459.0,400.0,490.0,973.0,511.0,515.0,401.0,402.0,308.0,299.0,699.0,407.0,383.26392,390.27722,361.10468,369.41464,341.15097,361.1018,367.38376,374.4825,397.77237,366.64185,390.5899,371.87872
195,400.0,490.0,973.0,511.0,515.0,401.0,402.0,308.0,299.0,699.0,407.0,1191.0,430.51117,424.13992,397.28043,414.94055,384.7426,423.1378,432.2615,420.45673,436.68048,397.2161,389.02216,372.3744
196,490.0,973.0,511.0,515.0,401.0,402.0,308.0,299.0,699.0,407.0,1191.0,457.0,421.9038,427.40262,415.82144,443.50565,426.09686,472.50537,457.2343,439.52072,452.1099,387.05768,378.38132,373.08304
197,973.0,511.0,515.0,401.0,402.0,308.0,299.0,699.0,407.0,1191.0,457.0,1199.0,465.12347,478.43658,465.61255,505.483,485.92197,515.3508,488.25238,464.25815,450.97156,393.26312,387.6903,392.5873
198,511.0,515.0,401.0,402.0,308.0,299.0,699.0,407.0,1191.0,457.0,1199.0,1110.0,667.4825,648.5649,604.51404,606.77606,561.5282,585.40607,549.69104,494.43417,484.45135,434.8472,427.842,435.808
199,515.0,401.0,402.0,308.0,299.0,699.0,407.0,1191.0,457.0,1199.0,1110.0,1076.0,608.735,588.7071,555.5604,578.6476,553.29736,568.72253,496.69034,446.32138,463.50635,422.23462,444.06516,442.64468
200,401.0,402.0,308.0,299.0,699.0,407.0,1191.0,457.0,1199.0,1110.0,1076.0,1119.0,592.704,581.4994,565.10474,603.6633,553.35095,538.6275,467.8389,442.61758,468.90573,457.8592,467.5087,472.06754
201,402.0,308.0,299.0,699.0,407.0,1191.0,457.0,1199.0,1110.0,1076.0,1119.0,773.0,550.3492,559.01105,562.81067,596.6986,508.95435,503.73505,450.35675,440.83005,492.72235,480.58588,490.2883,507.38928
202,308.0,299.0,699.0,407.0,1191.0,457.0,1199.0,1110.0,1076.0,1119.0,773.0,1127.0,547.07104,570.036,559.0815,562.74115,482.72504,496.21573,459.99377,478.475,514.80927,511.88824,526.2106,520.08673
203,299.0,699.0,407.0,1191.0,457.0,1199.0,1110.0,1076.0,1119.0,773.0,1127.0,826.0,517.9588,543.5547,505.22446,531.1809,477.69952,497.07678,488.45447,500.06015,528.5716,539.0611,522.85504,504.71115
204,699.0,407.0,1191.0,457.0,1199.0,1110.0,1076.0,1119.0,773.0,1127.0,826.0,426.0,493.79556,496.8924,475.68216,523.17145,481.17944,523.82996,500.36646,511.88324,542.16296,535.951,491.71823,501.2001
205,407.0,1191.0,457.0,1199.0,1110.0,1076.0,1119.0,773.0,1127.0,826.0,426.0,564.0,613.1566,626.13837,585.26685,601.43146,563.8566,596.4383,580.58826,581.8714,577.4911,536.2712,491.37567,498.27094
206,1191.0,457.0,1199.0,1110.0,1076.0,1119.0,773.0,1127.0,826.0,426.0,564.0,644.0,576.7919,587.1009,538.69684,597.24817,553.6368,601.3769,576.1982,546.19916,515.74567,494.80496,447.43112,475.79965
207,457.0,1199.0,1110.0,1076.0,1119.0,773.0,1127.0,826.0,426.0,564.0,644.0,345.0,817.13885,773.44464,699.0386,685.3218,637.2222,687.51044,633.5294,571.42456,549.6583,535.46436,477.77094,521.2903
208,1199.0,1110.0,1076.0,1119.0,773.0,1127.0,826.0,426.0,564.0,644.0,345.0,426.0,670.60315,646.48755,569.87476,625.2194,608.80927,640.568,538.2911,499.1611,503.0101,508.98392,501.0091,509.86823
209,1110.0,1076.0,1119.0,773.0,1127.0,826.0,426.0,564.0,644.0,345.0,426.0,366.0,843.2412,765.31354,689.32733,719.11084,656.43463,657.43646,576.9374,559.2065,580.8687,642.9484,582.7621,606.2566
210,1076.0,1119.0,773.0,1127.0,826.0,426.0,564.0,644.0,345.0,426.0,366.0,350.0,868.69745,808.8377,727.86224,738.9146,659.0074,689.7471,619.2768,614.6523,710.49744,737.261,697.5723,727.9037
211,1119.0,773.0,1127.0,826.0,426.0,564.0,644.0,345.0,426.0,366.0,350.0,551.0,903.615,842.7827,746.8151,761.2153,707.52997,755.11176,701.7407,760.52905,813.8428,865.0737,839.1146,868.5037
212,773.0,1127.0,826.0,426.0,564.0,644.0,345.0,426.0,366.0,350.0,551.0,491.0,933.0694,873.7429,776.8586,831.39417,789.54065,843.01605,864.2106,872.3605,937.92,998.1174,965.22473,969.1022
213,1127.0,826.0,426.0,564.0,644.0,345.0,426.0,366.0,350.0,551.0,491.0,458.0,842.43134,805.46643,773.9943,870.5116,847.1524,940.9045,927.2021,974.6674,1025.1376,1078.4575,1010.9821,1033.1571
214,826.0,426.0,564.0,644.0,345.0,426.0,366.0,350.0,551.0,491.0,458.0,417.0,902.09515,893.1333,880.8892,970.55334,973.5777,1042.4929,1062.2198,1097.5421,1137.0962,1140.0732,1073.3672,1064.0023
215,426.0,564.0,644.0,345.0,426.0,366.0,350.0,551.0,491.0,458.0,417.0,488.0,892.8861,909.2834,894.83435,1034.1521,1008.61786,1119.5984,1113.4968,1114.1907,1109.6349,1125.9055,1030.2118,978.3879
216,564.0,644.0,345.0,426.0,366.0,350.0,551.0,491.0,458.0,417.0,488.0,484.0,806.6814,830.95703,895.15295,1019.8765,1035.1548,1111.6361,1072.5872,1028.8038,1038.7069,1022.9125,894.0141,893.49207
217,644.0,345.0,426.0,366.0,350.0,551.0,491.0,458.0,417.0,488.0,484.0,537.0,819.09503,904.4831,933.01135,1074.1348,1052.6438,1096.3799,1018.41833,974.0152,961.07794,907.97473,839.7545,781.1663
218,345.0,426.0,366.0,350.0,551.0,491.0,458.0,417.0,488.0,484.0,537.0,482.0,931.43695,970.92737,1008.3974,1095.1052,1048.3793,1054.306,994.9091,922.1676,873.4265,881.536,754.3381,763.2553
219,426.0,366.0,350.0,551.0,491.0,458.0,417.0,488.0,484.0,537.0,482.0,427.0,858.9987,917.2594,948.7131,1041.0974,993.19794,1003.93207,918.7587,815.1588,824.7915,782.0709,734.51654,724.5787
220,366.0,350.0,551.0,491.0,458.0,417.0,488.0,484.0,537.0,482.0,427.0,457.0,878.3488,918.8697,940.0205,1003.53766,966.4549,950.52545,857.46735,804.47577,746.1167,785.5394,732.63007,722.4101
221,350.0,551.0,491.0,458.0,417.0,488.0,484.0,537.0,482.0,427.0,457.0,417.0,844.9053,891.63043,905.23816,969.4165,920.0673,878.6262,841.0617,731.3595,746.33234,775.4718,721.77985,764.6981
222,551.0,491.0,458.0,417.0,488.0,484.0,537.0,482.0,427.0,457.0,417.0,1013.0,827.26764,867.46,894.9164,953.98224,878.8467,880.4381,789.68225,761.7432,750.4971,770.5513,731.10333,730.18463
223,491.0,458.0,417.0,488.0,484.0,537.0,482.0,427.0,457.0,417.0,1013.0,1013.0,878.7378,919.40405,904.43634,913.6342,865.1699,820.8632,823.5984,770.1546,750.4272,815.3165,730.0828,745.4672
224,458.0,417.0,488.0,484.0,537.0,482.0,427.0,457.0,417.0,1013.0,1013.0,693.0,873.63513,864.49677,811.56067,838.1005,757.4209,794.35205,788.35315,740.30023,753.0151,799.1219,722.0668,693.1512
225,417.0,488.0,484.0,537.0,482.0,427.0,457.0,417.0,1013.0,1013.0,693.0,371.0,801.3966,755.743,732.85455,710.3971,720.899,725.8045,741.5227,740.41046,735.9534,796.17975,683.4563,677.46313
226,488.0,484.0,537.0,482.0,427.0,457.0,417.0,1013.0,1013.0,693.0,371.0,328.0,688.78973,666.80615,610.7806,671.9417,659.92755,674.24554,735.0746,715.8291,732.25476,758.57983,656.4931,645.343
227,484.0,537.0,482.0,427.0,457.0,417.0,1013.0,1013.0,693.0,371.0,328.0,303.0,658.04285,588.2148,608.04706,620.76154,618.7331,678.574,717.73346,712.47955,698.08765,741.2122,630.7457,620.14233
228,537.0,482.0,427.0,457.0,417.0,1013.0,1013.0,693.0,371.0,328.0,303.0,351.0,573.5311,594.91034,569.588,575.62256,632.8187,671.3703,716.5425,666.73425,686.5195,712.21204,608.3171,594.19604
229,482.0,427.0,457.0,417.0,1013.0,1013.0,693.0,371.0,328.0,303.0,351.0,291.0,637.2661,607.6362,569.62335,621.20526,654.7509,684.23083,691.52966,665.583,666.64594,700.63354,572.6554,590.9811
230,427.0,457.0,417.0,1013.0,1013.0,693.0,371.0,328.0,303.0,351.0,291.0,278.0,604.1476,564.9886,579.40625,618.75415,641.9952,645.7026,675.7279,613.385,626.7874,656.83655,577.3628,607.5694
231,457.0,417.0,1013.0,1013.0,693.0,371.0,328.0,303.0,351.0,291.0,278.0,263.0,566.08276,577.8455,576.04565,621.3059,627.9669,633.34576,633.3818,590.5151,582.7543,640.8904,557.2232,558.92145
232,417.0,1013.0,1013.0,693.0,371.0,328.0,303.0,351.0,291.0,278.0,263.0,403.0,599.58356,583.7994,575.3618,609.68896,585.9673,608.74445,618.47235,524.75037,564.3253,638.50586,539.84045,588.51245
233,1013.0,1013.0,693.0,371.0,328.0,303.0,351.0,291.0,278.0,263.0,403.0,271.0,560.6625,548.1566,521.60535,563.153,552.5817,571.6587,535.78674,485.35617,522.648,573.21204,510.44244,549.06134
234,1013.0,693.0,371.0,328.0,303.0,351.0,291.0,278.0,263.0,403.0,271.0,293.0,702.8073,634.4909,567.789,601.9841,552.4132,563.09015,538.8832,496.06314,510.85806,597.338,514.44446,546.8581
235,693.0,371.0,328.0,303.0,351.0,291.0,278.0,263.0,403.0,271.0,293.0,337.0,732.2675,629.24646,565.9239,599.0587,526.92554,580.6579,529.1999,476.7146,527.559,602.4791,518.4272,583.1556
236,371.0,328.0,303.0,351.0,291.0,278.0,263.0,403.0,271.0,293.0,337.0,294.0,655.31085,587.05566,536.281,591.24036,552.53625,602.6884,521.4972,512.85675,543.27386,602.4144,550.9879,636.96204
237,328.0,303.0,351.0,291.0,278.0,263.0,403.0,271.0,293.0,337.0,294.0,298.0,552.4701,517.3603,494.96655,609.3456,551.0919,597.01294,556.176,524.025,534.18445,615.64264,585.18085,665.04175
238,303.0,351.0,291.0,278.0,263.0,403.0,271.0,293.0,337.0,294.0,298.0,288.0,495.6784,491.12445,524.07086,616.5571,559.4799,629.15265,575.46326,542.53033,561.8171,650.59906,591.7187,665.6959
239,351.0,291.0,278.0,263.0,403.0,271.0,293.0,337.0,294.0,298.0,288.0,300.0,455.71005,495.33774,515.383,597.8828,560.5514,623.9725,558.77136,547.64856,577.0122,631.78217,576.497,619.94775
240,291.0,278.0,263.0,403.0,271.0,293.0,337.0,294.0,298.0,288.0,300.0,359.0,482.5141,498.20712,501.11575,596.6809,544.8984,603.41943,551.2544,542.00476,543.04224,606.48724,538.4312,562.2589
241,278.0,263.0,403.0,271.0,293.0,337.0,294.0,298.0,288.0,300.0,359.0,435.0,454.53268,460.89944,488.88748,567.06067,514.5361,580.1665,531.593,502.8543,513.87225,558.04095,471.07126,496.39758
242,263.0,403.0,271.0,293.0,337.0,294.0,298.0,288.0,300.0,359.0,435.0,362.0,426.59555,447.63263,464.54813,541.24554,487.34586,554.1383,484.4802,480.4695,474.47922,497.78827,405.9737,428.10132
243,403.0,271.0,293.0,337.0,294.0,298.0,288.0,300.0,359.0,435.0,362.0,242.0,427.65897,426.93054,441.4392,513.3389,456.18167,506.05475,454.01685,429.06815,409.72452,441.81064,352.9928,391.39
244,271.0,293.0,337.0,294.0,298.0,288.0,300.0,359.0,435.0,362.0,242.0,190.0,459.58896,446.16315,444.6148,496.31772,433.06784,492.10895,429.28043,386.80264,371.35388,400.8879,326.91394,351.14453
245,293.0,337.0,294.0,298.0,288.0,300.0,359.0,435.0,362.0,242.0,190.0,171.0,416.524,405.65637,396.14288,442.73196,396.75546,443.34247,366.6737,330.72092,317.55957,355.0174,285.1679,324.01074
246,337.0,294.0,298.0,288.0,300.0,359.0,435.0,362.0,242.0,190.0,171.0,180.0,398.56708,378.33524,365.81412,419.03775,358.6956,394.9707,319.66653,282.97034,279.52942,323.0765,264.60995,329.8578
247,294.0,298.0,288.0,300.0,359.0,435.0,362.0,242.0,190.0,171.0,180.0,156.0,395.59427,362.183,357.0138,392.70718,325.54388,355.12753,282.66232,261.8584,250.605,306.76956,263.82742,321.05545
248,298.0,288.0,300.0,359.0,435.0,362.0,242.0,190.0,171.0,180.0,156.0,128.0,360.66513,337.3618,318.89697,347.98782,281.92383,303.31482,247.09961,222.31761,217.46738,295.34775,249.42755,306.87677
