,true_step1,true_step2,true_step3,true_step4,true_step5,true_step6,true_step7,true_step8,true_step9,true_step10,true_step11,true_step12,pred_step1,pred_step2,pred_step3,pred_step4,pred_step5,pred_step6,pred_step7,pred_step8,pred_step9,pred_step10,pred_step11,pred_step12
248,298.0,288.0,300.0,359.0,435.0,362.0,242.0,190.0,171.0,180.0,156.0,128.0,381.45013,387.76508,344.67944,312.115,275.22827,226.9722,240.35614,186.11992,212.71652,219.20366,221.07297,237.14568
249,288.0,300.0,359.0,435.0,362.0,242.0,190.0,171.0,180.0,156.0,128.0,110.0,362.73117,345.32294,298.56586,266.4913,224.76955,193.00752,203.39479,151.00899,201.47614,215.7631,208.91531,224.32576
250,300.0,359.0,435.0,362.0,242.0,190.0,171.0,180.0,156.0,128.0,110.0,90.0,321.8449,306.02643,263.801,230.42395,198.6765,154.14717,182.27466,147.26433,201.67169,224.02975,210.27693,235.85573
251,359.0,435.0,362.0,242.0,190.0,171.0,180.0,156.0,128.0,110.0,90.0,89.0,302.27945,285.0383,236.14372,209.21135,161.38329,131.74857,183.65231,166.57677,210.28807,223.52335,218.97066,233.94438
252,435.0,362.0,242.0,190.0,171.0,180.0,156.0,128.0,110.0,90.0,89.0,106.0,312.2903,284.97858,240.8049,202.16339,160.41759,155.62178,207.0824,182.65555,228.90184,235.185,221.09337,245.89981
253,362.0,242.0,190.0,171.0,180.0,156.0,128.0,110.0,90.0,89.0,106.0,113.0,323.1256,298.2276,231.81721,196.48004,187.00064,180.23512,223.1007,182.4856,239.22678,225.42867,218.52483,248.60033
254,242.0,190.0,171.0,180.0,156.0,128.0,110.0,90.0,89.0,106.0,113.0,192.0,296.84586,263.71762,199.512,196.41829,202.31952,179.60434,214.0419,167.45605,224.73506,212.26157,215.42183,214.61201
255,190.0,171.0,180.0,156.0,128.0,110.0,90.0,89.0,106.0,113.0,192.0,175.0,222.76578,207.16595,187.62045,196.81958,203.59438,165.30481,200.40866,139.05852,207.0984,203.69907,196.92525,188.48528
256,171.0,180.0,156.0,128.0,110.0,90.0,89.0,106.0,113.0,192.0,175.0,154.0,178.85117,200.6088,194.17934,194.85832,202.80266,165.13725,183.8078,140.07187,217.12836,195.59789,190.41989,203.2159
257,180.0,156.0,128.0,110.0,90.0,89.0,106.0,113.0,192.0,175.0,154.0,92.0,180.66696,207.42905,187.3463,185.98965,188.82695,155.95673,189.56532,159.9027,217.23918,192.74725,202.2373,243.01326
258,156.0,128.0,110.0,90.0,89.0,106.0,113.0,192.0,175.0,154.0,92.0,66.0,182.88858,201.19267,176.34631,177.51349,207.77235,155.19397,207.83012,172.09377,236.54242,207.4021,204.45917,251.01474
259,128.0,110.0,90.0,89.0,106.0,113.0,192.0,175.0,154.0,92.0,66.0,72.0,153.11774,169.98906,166.33125,171.27078,218.15857,161.18242,208.82578,176.35239,252.29701,221.81831,205.708,237.1151
260,110.0,90.0,89.0,106.0,113.0,192.0,175.0,154.0,92.0,66.0,72.0,72.0,111.17271,142.71512,150.0197,156.72687,214.33954,149.10959,199.58083,173.28304,250.79344,223.00233,192.8919,212.41692
261,90.0,89.0,106.0,113.0,192.0,175.0,154.0,92.0,66.0,72.0,72.0,79.0,88.60514,129.85094,138.99701,148.88574,197.18489,138.2091,190.65953,161.02876,244.44301,206.39046,176.16847,202.54831
262,89.0,106.0,113.0,192.0,175.0,154.0,92.0,66.0,72.0,72.0,79.0,94.0,81.35276,120.68701,135.15154,135.31221,190.57938,129.62848,174.95456,153.42047,231.17708,185.64957,162.41003,204.1941
263,106.0,113.0,192.0,175.0,154.0,92.0,66.0,72.0,72.0,79.0,94.0,100.0,81.74476,124.40773,129.43782,130.9862,189.96568,119.38997,170.82414,142.91057,220.0484,178.36331,163.80067,200.71367
264,113.0,192.0,175.0,154.0,92.0,66.0,72.0,72.0,79.0,94.0,100.0,117.0,98.65554,134.48369,138.92378,138.37787,192.33986,121.38648,163.99652,133.9505,224.89456,184.17404,161.61862,191.79276
265,192.0,175.0,154.0,92.0,66.0,72.0,72.0,79.0,94.0,100.0,117.0,135.0,100.49761,138.70206,143.9512,134.43283,194.18565,112.4665,148.91788,125.55003,226.07133,175.53467,154.95805,187.86714
266,175.0,154.0,92.0,66.0,72.0,72.0,79.0,94.0,100.0,117.0,135.0,158.0,143.519,169.70306,160.21852,142.19034,199.7973,105.53992,146.5005,133.2125,228.12697,175.18387,161.27193,187.46333
267,154.0,92.0,66.0,72.0,72.0,79.0,94.0,100.0,117.0,135.0,158.0,167.0,151.8187,163.90175,153.31944,128.86989,185.80446,92.24451,139.89165,126.1825,219.1092,171.59999,157.89362,192.46527
268,92.0,66.0,72.0,72.0,79.0,94.0,100.0,117.0,135.0,158.0,167.0,185.0,131.70308,144.57423,129.81046,105.27208,170.29979,74.834625,123.65296,111.75907,211.18927,159.0853,150.60333,189.0796
269,66.0,72.0,72.0,79.0,94.0,100.0,117.0,135.0,158.0,167.0,185.0,193.0,84.695335,109.99004,100.76964,80.454895,153.0652,56.548973,113.28048,101.56604,202.7173,151.54018,149.86113,187.49002
270,72.0,72.0,79.0,94.0,100.0,117.0,135.0,158.0,167.0,185.0,193.0,194.0,51.308224,88.44823,81.6779,63.961857,136.99864,70.10682,143.60876,127.34385,228.49434,184.89354,181.31854,227.86578
271,72.0,79.0,94.0,100.0,117.0,135.0,158.0,167.0,185.0,193.0,194.0,207.0,61.614082,98.60753,80.09131,69.31381,165.45346,100.47493,170.3489,155.55484,257.8655,203.65538,207.25432,252.47096
272,79.0,94.0,100.0,117.0,135.0,158.0,167.0,185.0,193.0,194.0,207.0,206.0,64.973,93.58657,78.69067,92.0328,199.92412,117.93534,180.83382,166.43665,259.24966,206.49051,204.9659,265.0971
273,94.0,100.0,117.0,135.0,158.0,167.0,185.0,193.0,194.0,207.0,206.0,221.0,63.141994,101.33358,108.19432,121.744194,230.82101,131.80191,187.64436,162.58939,263.83478,214.18822,210.6159,260.14758
274,100.0,117.0,135.0,158.0,167.0,185.0,193.0,194.0,207.0,206.0,221.0,236.0,78.910614,142.60806,164.45993,155.42403,249.72836,148.23004,194.24414,178.99576,281.4163,241.74495,228.23885,276.27542
275,117.0,135.0,158.0,167.0,185.0,193.0,194.0,207.0,206.0,221.0,236.0,201.0,118.96634,182.53938,207.47249,181.42216,269.08704,161.73416,220.79544,209.3144,308.35602,264.52716,260.46008,306.48886
276,135.0,158.0,167.0,185.0,193.0,194.0,207.0,206.0,221.0,236.0,201.0,175.0,167.32762,208.34186,222.31204,200.14745,282.14658,182.40862,250.75667,246.81232,333.4806,300.4994,292.06253,336.04242
277,158.0,167.0,185.0,193.0,194.0,207.0,206.0,221.0,236.0,201.0,175.0,145.0,190.20537,208.05908,225.6992,196.5227,289.73453,197.73001,275.83957,270.84476,356.79776,334.14685,313.18185,347.04584
278,167.0,185.0,193.0,194.0,207.0,206.0,221.0,236.0,201.0,175.0,145.0,121.0,178.91356,202.4633,214.81146,199.57448,297.8345,216.8966,301.20334,293.21396,379.68997,355.90848,327.30402,354.04196
279,185.0,193.0,194.0,207.0,206.0,221.0,236.0,201.0,175.0,145.0,121.0,124.0,176.76974,192.53267,214.4828,208.70468,318.79184,234.22993,324.47815,312.48236,396.3227,366.07404,336.5778,358.7987
280,193.0,194.0,207.0,206.0,221.0,236.0,201.0,175.0,145.0,121.0,124.0,148.0,176.17912,206.44351,226.53976,230.42975,337.63562,258.32288,344.1777,328.58148,406.66455,375.69034,348.5146,359.68665
281,194.0,207.0,206.0,221.0,236.0,201.0,175.0,145.0,121.0,124.0,148.0,140.0,192.71465,219.67766,253.88933,255.45178,364.004,285.67682,356.75906,342.8797,411.54004,382.08484,344.66052,361.183
282,207.0,206.0,221.0,236.0,201.0,175.0,145.0,121.0,124.0,148.0,140.0,158.0,197.6238,227.32791,266.9269,279.38583,377.15536,291.7864,362.2364,343.91864,412.9341,369.51932,334.71875,368.8874
283,206.0,221.0,236.0,201.0,175.0,145.0,121.0,124.0,148.0,140.0,158.0,176.0,213.6719,247.32697,286.24213,299.16718,385.85046,297.0158,368.01364,344.71494,402.44452,361.1666,338.67752,383.0116
284,221.0,236.0,201.0,175.0,145.0,121.0,124.0,148.0,140.0,158.0,176.0,142.0,222.47984,261.4043,297.40472,305.251,383.72473,302.02234,371.89615,334.5468,399.38034,367.3494,340.58417,373.2825
285,236.0,201.0,175.0,145.0,121.0,124.0,148.0,140.0,158.0,176.0,142.0,149.0,239.30714,278.72293,305.35654,310.08893,391.3259,311.43533,368.4883,329.0185,408.42517,380.17325,335.90442,369.30762
286,201.0,175.0,145.0,121.0,124.0,148.0,140.0,158.0,176.0,142.0,149.0,149.0,254.46173,288.44778,308.86047,324.21298,396.08017,314.01474,364.4606,350.6826,419.35614,377.71533,340.96237,376.27625
287,175.0,145.0,121.0,124.0,148.0,140.0,158.0,176.0,142.0,149.0,149.0,151.0,251.876,280.38013,314.6753,332.36432,386.82297,317.75058,379.4357,369.06754,407.1335,374.9274,352.50558,380.60196
288,145.0,121.0,124.0,148.0,140.0,158.0,176.0,142.0,149.0,149.0,151.0,167.0,237.0682,280.78915,319.37488,331.59048,381.94034,338.55408,397.37186,364.4302,408.8524,378.60156,355.0129,385.92984
289,121.0,124.0,148.0,140.0,158.0,176.0,142.0,149.0,149.0,151.0,167.0,138.0,227.33902,289.36456,323.95456,331.43228,387.7012,352.1608,394.61862,358.08694,405.8676,378.84555,361.45392,386.61945
290,124.0,148.0,140.0,158.0,176.0,142.0,149.0,149.0,151.0,167.0,138.0,145.0,221.33989,268.38232,318.7978,341.6348,386.4503,329.82733,369.58038,335.04163,384.89856,369.84744,356.5523,375.09784
291,148.0,140.0,158.0,176.0,142.0,149.0,149.0,151.0,167.0,138.0,145.0,182.0,194.07512,241.42029,322.43936,343.76025,351.65506,295.99487,342.16968,308.39627,361.9214,361.30994,351.96497,338.94003
292,140.0,158.0,176.0,142.0,149.0,149.0,151.0,167.0,138.0,145.0,182.0,187.0,186.17618,238.95886,317.26825,301.0763,303.7934,267.85312,307.96817,281.79837,330.49707,340.32187,309.5613,305.55576
293,158.0,176.0,142.0,149.0,149.0,151.0,167.0,138.0,145.0,182.0,187.0,302.0,182.86694,204.44943,234.44574,221.56372,233.63824,215.45961,267.20355,248.85376,295.53262,279.6936,267.45508,262.33936
294,176.0,142.0,149.0,149.0,151.0,167.0,138.0,145.0,182.0,187.0,302.0,940.0,190.5335,209.10356,236.44138,226.30487,239.22714,219.88147,269.25534,248.69957,291.59384,277.35208,260.81854,254.95807
295,142.0,149.0,149.0,151.0,167.0,138.0,145.0,182.0,187.0,302.0,940.0,364.0,205.24164,223.12038,245.04303,237.09451,248.12299,227.61493,272.8988,250.73083,292.95657,275.73068,256.98654,252.57005
296,149.0,149.0,151.0,167.0,138.0,145.0,182.0,187.0,302.0,940.0,364.0,337.0,194.31195,212.47852,233.393,232.4285,243.02876,224.19072,265.3305,246.3694,284.13562,266.96222,251.09903,245.93546
297,149.0,151.0,167.0,138.0,145.0,182.0,187.0,302.0,940.0,364.0,337.0,299.0,194.69992,213.04526,230.3152,233.54578,241.28737,223.19466,264.11856,242.15605,277.89792,265.07916,246.95206,240.2164
298,151.0,167.0,138.0,145.0,182.0,187.0,302.0,940.0,364.0,337.0,299.0,316.0,193.8039,213.13435,226.0545,233.36276,237.74072,223.4887,258.39124,236.94263,276.36322,262.5138,241.20975,237.15237
299,167.0,138.0,145.0,182.0,187.0,302.0,940.0,364.0,337.0,299.0,316.0,211.0,196.36963,216.07259,224.76173,232.96338,238.66673,222.59665,254.92944,236.2784,273.6211,258.52676,238.75636,237.10419
300,138.0,145.0,182.0,187.0,302.0,940.0,364.0,337.0,299.0,316.0,211.0,179.0,208.22112,223.45943,227.98909,238.83499,241.92279,226.10852,258.42282,237.9904,273.04797,260.64667,241.75435,242.61002
301,145.0,182.0,187.0,302.0,940.0,364.0,337.0,299.0,316.0,211.0,179.0,164.0,197.11998,211.17151,218.6079,231.3245,235.1595,223.50267,251.68709,230.45511,268.07092,257.9714,243.32393,247.49788
302,182.0,187.0,302.0,940.0,364.0,337.0,299.0,316.0,211.0,179.0,164.0,154.0,193.85442,211.66724,217.56905,230.06268,237.00125,222.0971,249.21222,227.7663,268.33276,261.6936,249.27823,256.52164
303,187.0,302.0,940.0,364.0,337.0,299.0,316.0,211.0,179.0,164.0,154.0,157.0,215.9974,231.46785,231.91866,243.88705,246.44281,230.72906,259.91727,236.79436,280.47797,275.31805,263.54465,275.35394
304,302.0,940.0,364.0,337.0,299.0,316.0,211.0,179.0,164.0,154.0,157.0,184.0,230.7817,248.7338,247.22882,256.89398,257.96075,244.71024,273.21014,249.551,296.29813,291.6315,283.30576,297.617
305,940.0,364.0,337.0,299.0,316.0,211.0,179.0,164.0,154.0,157.0,184.0,233.0,297.37183,311.66974,296.05368,295.6992,297.85803,281.32217,312.62128,284.97122,325.6889,325.04416,312.87048,320.64456
306,364.0,337.0,299.0,316.0,211.0,179.0,164.0,154.0,157.0,184.0,233.0,335.0,604.7703,582.697,503.43967,447.79913,430.54443,414.74548,446.99576,395.93237,426.4022,418.3858,380.63602,390.93033
307,337.0,299.0,316.0,211.0,179.0,164.0,154.0,157.0,184.0,233.0,335.0,417.0,486.804,448.48044,389.156,396.62976,410.09845,398.97086,405.04987,364.6997,402.0113,386.68613,380.61722,390.6773
308,299.0,316.0,211.0,179.0,164.0,154.0,157.0,184.0,233.0,335.0,417.0,361.0,397.72095,371.58954,363.75928,399.11356,399.03677,371.19336,383.8628,351.35678,377.57333,401.56616,400.21588,396.53046
309,316.0,211.0,179.0,164.0,154.0,157.0,184.0,233.0,335.0,417.0,361.0,353.0,348.43723,369.89642,384.66907,406.55856,373.102,359.63925,380.0177,335.49298,395.80652,424.8209,411.98642,417.01544
310,211.0,179.0,164.0,154.0,157.0,184.0,233.0,335.0,417.0,361.0,353.0,334.0,375.18573,414.14246,410.29483,397.60892,364.9184,365.07858,371.93542,360.29785,422.72482,433.71887,434.66376,452.12292
311,179.0,164.0,154.0,157.0,184.0,233.0,335.0,417.0,361.0,353.0,334.0,933.0,362.53256,384.04294,362.8728,363.07092,338.93292,331.7286,370.78903,365.55722,415.74774,435.19525,451.96732,444.1911
312,164.0,154.0,157.0,184.0,233.0,335.0,417.0,361.0,353.0,334.0,933.0,962.0,320.3614,326.02765,324.18347,343.0186,301.37537,332.07663,370.2971,350.54175,410.91608,449.06467,438.9697,453.58676
313,154.0,157.0,184.0,233.0,335.0,417.0,361.0,353.0,334.0,933.0,962.0,1053.0,263.92218,288.14844,298.11658,305.8541,300.64484,330.73605,356.96378,343.80685,420.43887,430.7929,442.7296,465.87372
314,157.0,184.0,233.0,335.0,417.0,361.0,353.0,334.0,933.0,962.0,1053.0,1018.0,238.4358,272.53644,268.99222,309.1852,305.05215,320.00085,352.30246,354.2637,408.1926,439.13306,457.30807,472.78177
315,184.0,233.0,335.0,417.0,361.0,353.0,334.0,933.0,962.0,1053.0,1018.0,915.0,236.72432,257.2446,287.90277,320.08618,307.54053,325.0295,372.59833,350.98895,424.83588,455.57965,468.14453,486.4842
316,233.0,335.0,417.0,361.0,353.0,334.0,933.0,962.0,1053.0,1018.0,915.0,947.0,238.1377,292.8067,316.4132,329.86322,323.27783,351.89502,376.42087,370.3202,446.4049,472.17026,478.90237,441.19135
317,335.0,417.0,361.0,353.0,334.0,933.0,962.0,1053.0,1018.0,915.0,947.0,918.0,298.31033,351.12833,348.33505,360.79648,362.36002,368.49466,416.87616,405.14474,472.40265,491.84195,437.7968,421.20883
318,417.0,361.0,353.0,334.0,933.0,962.0,1053.0,1018.0,915.0,947.0,918.0,998.0,378.08102,409.69934,390.4973,418.03372,389.9956,420.086,466.9641,445.384,497.79553,455.21387,420.6014,399.8748
319,361.0,353.0,334.0,933.0,962.0,1053.0,1018.0,915.0,947.0,918.0,998.0,998.0,436.31253,460.8783,440.654,446.85583,437.8807,466.4485,507.1903,475.79474,453.1501,431.99185,389.05356,345.2914
320,353.0,334.0,933.0,962.0,1053.0,1018.0,915.0,947.0,918.0,998.0,998.0,951.0,431.97488,468.99948,429.09805,472.0259,462.76254,484.17673,512.5513,414.58948,411.16498,383.88312,329.3128,305.4451
321,334.0,933.0,962.0,1053.0,1018.0,915.0,947.0,918.0,998.0,998.0,951.0,959.0,430.35223,444.462,442.17743,493.3959,469.93417,482.13654,439.71262,362.81848,361.85757,324.45255,292.57028,279.99036
322,933.0,962.0,1053.0,1018.0,915.0,947.0,918.0,998.0,998.0,951.0,959.0,923.0,396.30542,442.14456,454.8514,495.5492,466.6651,409.8111,385.25784,306.21457,296.82373,290.4867,271.321,260.87167
323,962.0,1053.0,1018.0,915.0,947.0,918.0,998.0,998.0,951.0,959.0,923.0,970.0,647.9419,665.4585,622.5475,599.2913,481.84708,445.9562,428.04214,325.20792,324.58173,317.537,290.2564,290.39233
324,1053.0,1018.0,915.0,947.0,918.0,998.0,998.0,951.0,959.0,923.0,970.0,538.0,760.783,720.88293,637.9632,551.40027,458.35092,444.30612,396.75772,315.7398,327.39258,312.7435,311.18256,365.28955
325,1018.0,915.0,947.0,918.0,998.0,998.0,951.0,959.0,923.0,970.0,538.0,1000.0,796.953,712.16864,563.9205,525.0353,441.61145,411.95596,375.14447,317.30096,331.0531,353.4048,409.38782,442.58417
326,915.0,947.0,918.0,998.0,998.0,951.0,959.0,923.0,970.0,538.0,1000.0,633.0,781.3348,645.1717,527.53595,513.9866,413.82217,404.53107,386.3886,341.70398,381.55972,464.12448,494.02795,511.56866
327,947.0,918.0,998.0,998.0,951.0,959.0,923.0,970.0,538.0,1000.0,633.0,335.0,708.10925,631.76154,533.98883,499.7661,421.96234,432.60922,425.2307,410.61694,503.82013,557.09534,573.5536,611.11395
328,918.0,998.0,998.0,951.0,959.0,923.0,970.0,538.0,1000.0,633.0,335.0,326.0,745.2687,694.66644,576.9466,536.9388,477.57532,500.01154,523.7441,563.272,624.2122,651.41583,687.6831,701.6656
329,998.0,998.0,951.0,959.0,923.0,970.0,538.0,1000.0,633.0,335.0,326.0,282.0,783.40875,720.67346,611.0154,590.0664,544.2002,591.1744,668.8541,675.1025,706.98444,747.3177,761.5231,768.1529
330,998.0,951.0,959.0,923.0,970.0,538.0,1000.0,633.0,335.0,326.0,282.0,341.0,808.38525,746.49457,660.86884,659.2236,652.8355,724.72235,784.86786,784.31744,816.44305,826.697,800.4572,787.0639
331,951.0,959.0,923.0,970.0,538.0,1000.0,633.0,335.0,326.0,282.0,341.0,295.0,810.7632,768.38916,709.30396,740.3818,746.1725,813.5263,860.3473,848.60565,839.2295,841.2153,817.7444,788.2085
332,959.0,923.0,970.0,538.0,1000.0,633.0,335.0,326.0,282.0,341.0,295.0,278.0,806.07367,781.8891,770.419,816.845,823.5221,873.5011,911.7837,865.8491,834.6044,839.4419,815.3766,789.64667
333,923.0,970.0,538.0,1000.0,633.0,335.0,326.0,282.0,341.0,295.0,278.0,941.0,822.5273,831.1234,844.51245,884.031,879.8321,920.29987,924.8067,857.26117,825.75525,832.7931,817.36993,756.65094
334,970.0,538.0,1000.0,633.0,335.0,326.0,282.0,341.0,295.0,278.0,941.0,959.0,851.9238,880.8318,891.398,921.0347,906.38513,917.7039,897.96045,834.141,803.44855,821.7799,771.908,712.4626
335,538.0,1000.0,633.0,335.0,326.0,282.0,341.0,295.0,278.0,941.0,959.0,885.0,909.8567,932.1361,925.317,953.5785,890.931,895.8563,869.583,809.01825,789.48914,777.8187,738.3013,688.78894
336,1000.0,633.0,335.0,326.0,282.0,341.0,295.0,278.0,941.0,959.0,885.0,445.0,810.2803,834.6447,850.489,884.61084,815.3724,817.82135,786.1362,751.4551,695.9485,700.0411,683.24817,632.4861
337,633.0,335.0,326.0,282.0,341.0,295.0,278.0,941.0,959.0,885.0,445.0,274.0,907.3124,931.529,905.0669,890.6608,790.05096,807.14417,786.1982,728.50415,665.38617,698.29346,675.5056,637.46387
338,335.0,326.0,282.0,341.0,295.0,278.0,941.0,959.0,885.0,445.0,274.0,296.0,853.8995,863.26904,821.5124,819.78577,733.6937,759.49585,706.56665,655.2161,621.84406,654.22375,652.00287,632.91455
339,326.0,282.0,341.0,295.0,278.0,941.0,959.0,885.0,445.0,274.0,296.0,215.0,706.46375,709.539,707.0962,743.3063,678.42755,657.02637,594.77423,583.76544,545.6735,619.2887,620.53534,604.09656
340,282.0,341.0,295.0,278.0,941.0,959.0,885.0,445.0,274.0,296.0,215.0,153.0,613.8901,638.3059,668.12244,705.8582,579.0283,567.17035,533.44055,520.5975,502.77847,601.46313,605.8444,585.50836
341,341.0,295.0,278.0,941.0,959.0,885.0,445.0,274.0,296.0,215.0,153.0,216.0,552.6929,610.5119,649.9172,620.2402,490.64633,506.89417,470.41486,499.44995,494.7917,590.50195,589.815,612.8694
342,295.0,278.0,941.0,959.0,885.0,445.0,274.0,296.0,215.0,153.0,216.0,179.0,563.5911,621.75006,598.7935,556.9395,455.27615,463.93637,461.3933,504.57712,494.4402,572.13837,616.0548,616.3061
343,278.0,941.0,959.0,885.0,445.0,274.0,296.0,215.0,153.0,216.0,179.0,161.0,535.3159,538.86444,513.78564,504.63538,393.22974,433.1272,462.7342,493.8225,477.10135,575.68286,600.97345,585.1637
344,941.0,959.0,885.0,445.0,274.0,296.0,215.0,153.0,216.0,179.0,161.0,198.0,444.43625,445.63806,466.8268,441.47345,352.59485,424.5194,453.41165,466.87265,479.12958,549.0071,563.7749,547.199
345,959.0,885.0,445.0,274.0,296.0,215.0,153.0,216.0,179.0,161.0,198.0,208.0,629.146,644.1648,597.32587,535.2104,448.70807,517.51685,550.0064,562.8908,535.2876,564.67816,568.8422,520.9782
346,885.0,445.0,274.0,296.0,215.0,153.0,216.0,179.0,161.0,198.0,208.0,221.0,744.5984,693.6913,618.95654,583.85864,499.12302,576.21716,624.7499,590.56085,541.012,557.2793,549.27954,549.7973
347,445.0,274.0,296.0,215.0,153.0,216.0,179.0,161.0,198.0,208.0,221.0,205.0,728.7586,666.13153,622.7515,627.76166,560.5137,654.3688,669.8779,629.6468,575.47076,581.8203,601.2451,550.7474
348,274.0,296.0,215.0,153.0,216.0,179.0,161.0,198.0,208.0,221.0,205.0,218.0,584.9042,576.11365,591.0791,659.5175,617.11035,670.62915,674.51404,634.2061,575.0089,614.1516,599.91956,540.6147
349,296.0,215.0,153.0,216.0,179.0,161.0,198.0,208.0,221.0,205.0,218.0,206.0,470.17908,535.5636,612.3329,690.4108,619.5791,664.10046,666.65027,619.86084,602.63544,612.8003,590.88654,558.97424
350,215.0,153.0,216.0,179.0,161.0,198.0,208.0,221.0,205.0,218.0,206.0,355.0,455.83926,577.15643,647.7693,670.41626,593.9846,635.49976,634.7509,623.4669,579.9943,587.60913,596.9167,540.7184
351,153.0,216.0,179.0,161.0,198.0,208.0,221.0,205.0,218.0,206.0,355.0,181.0,459.376,582.2235,590.59814,613.44904,534.5093,574.901,615.8671,562.87775,527.4981,566.70215,550.75726,505.151
352,216.0,179.0,161.0,198.0,208.0,221.0,205.0,218.0,206.0,355.0,181.0,319.0,441.75195,501.39532,501.68915,541.3731,465.02048,544.97687,551.3065,499.5126,501.9574,509.13492,494.7659,473.044
353,179.0,161.0,198.0,208.0,221.0,205.0,218.0,206.0,355.0,181.0,319.0,514.0,388.20963,438.11005,442.24887,480.2788,435.17957,478.13303,495.66522,480.5102,450.06845,463.2148,464.87955,441.08353
354,161.0,198.0,208.0,221.0,205.0,218.0,206.0,355.0,181.0,319.0,514.0,155.0,325.01242,368.74625,372.08194,449.66125,367.53784,431.93268,480.99155,431.0964,409.7272,438.5923,437.42624,393.20486
355,198.0,208.0,221.0,205.0,218.0,206.0,355.0,181.0,319.0,514.0,155.0,178.0,289.9765,327.30392,354.809,401.01416,341.54993,436.62936,448.42902,394.3489,391.39532,419.9259,389.1419,323.40283
356,208.0,221.0,205.0,218.0,206.0,355.0,181.0,319.0,514.0,155.0,178.0,144.0,292.37955,377.89352,340.81683,394.24222,377.16907,429.66318,434.13672,380.3358,384.79755,388.62854,325.17883,266.80673
357,221.0,205.0,218.0,206.0,355.0,181.0,319.0,514.0,155.0,178.0,144.0,126.0,353.57657,398.04578,355.9472,447.46664,403.70435,428.4635,425.8917,369.8883,375.75668,333.60873,280.7923,245.08257
358,205.0,218.0,206.0,355.0,181.0,319.0,514.0,155.0,178.0,144.0,126.0,129.0,360.77078,396.22348,404.37326,455.8793,418.0034,424.31216,418.98328,338.62994,319.35803,283.2538,250.45445,224.38345
359,218.0,206.0,355.0,181.0,319.0,514.0,155.0,178.0,144.0,126.0,129.0,101.0,362.19565,432.4722,413.41922,447.13266,411.3539,405.5678,390.13824,287.86243,282.74924,253.54768,224.95537,208.4042
360,206.0,355.0,181.0,319.0,514.0,155.0,178.0,144.0,126.0,129.0,101.0,80.0,395.745,424.37973,406.0706,431.03815,376.1939,358.48425,328.4827,225.692,236.60167,226.15152,208.90527,219.8439
361,355.0,181.0,319.0,514.0,155.0,178.0,144.0,126.0,129.0,101.0,80.0,62.0,361.07516,388.72952,377.2664,386.3965,344.49973,272.8959,267.5642,187.17531,214.5059,232.65802,200.20247,211.50162
362,181.0,319.0,514.0,155.0,178.0,144.0,126.0,129.0,101.0,80.0,62.0,52.0,393.2804,395.79398,370.90543,362.46982,263.95007,207.97377,228.50778,161.25543,200.4518,212.71089,186.06679,187.39354
363,319.0,514.0,155.0,178.0,144.0,126.0,129.0,101.0,80.0,62.0,52.0,46.0,317.49942,307.23404,293.062,249.55582,156.24878,142.55083,153.6497,109.05954,154.19151,167.6842,145.74234,159.69597
364,514.0,155.0,178.0,144.0,126.0,129.0,101.0,80.0,62.0,52.0,46.0,39.0,307.43008,302.35596,229.41144,188.45605,119.730804,104.8391,126.678276,83.72406,135.65121,139.20287,131.04723,143.85095
365,155.0,178.0,144.0,126.0,129.0,101.0,80.0,62.0,52.0,46.0,39.0,31.0,373.57797,320.4432,217.7042,188.23112,124.04646,113.33702,133.0636,77.887886,137.83061,127.691124,121.16791,133.26213
366,178.0,144.0,126.0,129.0,101.0,80.0,62.0,52.0,46.0,39.0,31.0,27.0,232.31354,186.34323,121.73376,123.06414,82.796425,70.63921,84.256546,33.00857,90.96747,87.36062,100.50615,102.73408
367,144.0,126.0,129.0,101.0,80.0,62.0,52.0,46.0,39.0,31.0,27.0,19.0,169.08464,157.70161,114.48925,116.029076,79.484055,60.679104,75.15658,25.706068,94.183525,103.620636,109.39541,105.981926
368,126.0,129.0,101.0,80.0,62.0,52.0,46.0,39.0,31.0,27.0,19.0,20.0,155.63954,170.04834,120.686005,113.553246,78.03697,70.344406,84.790016,35.948303,125.861,124.60797,126.58099,172.53835
369,129.0,101.0,80.0,62.0,52.0,46.0,39.0,31.0,27.0,19.0,20.0,22.0,153.30861,169.35555,112.49854,102.064545,103.06215,71.93836,102.59445,86.334656,167.47073,143.60693,157.04558,208.56213
370,101.0,80.0,62.0,52.0,46.0,39.0,31.0,27.0,19.0,20.0,22.0,17.0,153.5524,156.37138,115.255486,116.41428,126.76655,89.22962,155.49867,121.638214,200.82391,190.40454,194.62636,211.37766
371,80.0,62.0,52.0,46.0,39.0,31.0,27.0,19.0,20.0,22.0,17.0,14.0,126.86002,135.19925,120.57778,116.37882,139.99544,126.496254,184.41602,140.81638,238.91519,225.96211,191.19807,219.15594
372,62.0,52.0,46.0,39.0,31.0,27.0,19.0,20.0,22.0,17.0,14.0,11.0,101.843155,133.38036,110.702156,116.7,161.52824,139.94928,184.29413,155.88716,255.1183,222.19577,195.43355,213.8771
373,52.0,46.0,39.0,31.0,27.0,19.0,20.0,22.0,17.0,14.0,11.0,7.0,97.77111,127.48623,115.39172,143.08267,180.50346,142.52394,202.0206,165.43312,250.10481,229.07512,198.29338,220.49356
