date,Temp,Hum,Height,csi,Theory,ghi
2021/9/24 11:25,22.8,60.9,55.71,1.190701862,843.94,1005
2021/9/24 11:30,22.8,59.2,56.51,1.245411795,852.63,1062
2021/9/24 11:35,22.9,58.6,57.29,1.190490017,860.89,1025
2021/9/24 11:40,22.9,58.2,58.03,0.560536826,868.71,487
2021/9/24 11:45,22.5,61.5,58.75,1.157283238,876.09,1014
2021/9/24 11:50,22.5,60.0,59.44,1.159525319,883.02,1024
2021/9/24 11:55,22.8,59.9,60.1,1.146582734,889.5,1020
2021/9/24 12:00,23.2,58.3,60.72,0.660994618,895.52,592
2021/9/24 12:05,23.2,58.9,61.3,0.433870771,901.09,391
2021/9/24 12:10,23.1,59.3,61.84,0.741476332,906.2,672
2021/9/24 12:15,23.5,56.3,62.34,0.547785804,910.84,499
2021/9/24 12:20,23.7,55.5,62.8,1.136450559,915.03,1040
2021/9/24 12:25,23.8,55.6,63.2,1.165600104,918.74,1071
2021/9/24 12:30,23.6,55.0,63.56,0.296066544,921.99,273
2021/9/24 12:35,23.1,56.1,63.87,1.00014056,924.77,925
2021/9/24 12:40,22.9,57.2,64.13,0.66869432,927.08,620
2021/9/24 12:45,22.8,58.7,64.33,0.342299868,928.91,318
2021/9/24 12:50,23.0,56.1,64.47,0.440684889,930.27,410
2021/9/24 12:55,23.1,57.1,64.56,1.138242811,931.16,1060
2021/9/24 13:00,23.3,56.6,64.59,0.273699124,931.58,255
2021/9/24 13:05,23.4,57.9,64.56,0.366029068,931.52,341
2021/9/24 13:10,23.4,57.7,64.47,0.305022125,930.98,284
2021/9/24 13:15,23.6,56.1,64.33,1.150438672,929.98,1070
2021/9/24 13:20,24.1,53.7,64.14,1.132888219,928.5,1052
2021/9/24 13:25,24.6,52.4,63.88,0.347492014,926.54,322
2021/9/24 13:30,24.4,51.4,63.58,0.307286144,924.12,284
2021/9/24 13:35,24.3,54.3,63.22,0.331046759,921.22,305
2021/9/24 13:40,24.3,54.5,62.81,0.354049785,917.85,325
2021/9/24 13:45,24.4,55.0,62.36,0.351157397,914.02,321
2021/9/24 13:50,24.3,54.5,61.86,0.522081291,909.72,475
2021/9/24 13:55,24.1,55.4,61.32,0.260756193,904.96,236
2021/9/24 14:00,23.6,55.7,60.74,0.350062233,899.74,315
2021/9/24 14:05,23.7,57.0,60.12,0.940558072,894.05,841
2021/9/24 14:10,24.6,55.3,59.47,0.902016869,887.91,801
2021/9/24 14:15,24.9,52.3,58.78,0.626262168,881.32,552
2021/9/24 14:20,24.5,52.9,58.07,0.439168325,874.28,384
2021/9/24 14:25,24.3,54.2,57.32,0.257241403,866.79,223
2021/9/24 14:30,23.9,56.2,56.55,0.258452082,858.86,222
2021/9/24 14:35,23.6,56.2,55.74,0.212795975,850.48,181
2021/9/24 14:40,23.5,57.6,54.92,0.166314239,841.68,140
2021/9/24 14:45,23.5,58.7,54.08,0.132125784,832.44,110
2021/9/24 14:50,23.4,57.5,53.21,0.088712814,822.78,73
2021/9/24 14:55,23.2,61.4,52.33,0.056595184,812.69,46
2021/9/24 15:00,22.3,70.3,51.43,0.039885827,802.19,32
2021/9/24 15:05,20.9,74.2,50.51,0.050544618,791.28,40
2021/9/24 15:10,19.4,77.9,49.58,0.074353255,779.96,58
2021/9/24 15:15,18.7,84.8,48.63,0.108025093,768.24,83
2021/9/24 15:20,18.4,86.7,47.67,0.148105049,756.12,112
2021/9/24 15:25,18.5,90.6,46.7,0.197655031,743.62,147
2021/9/24 15:30,18.6,89.8,45.72,0.254505152,730.73,186
2021/9/24 15:35,18.8,89.6,44.73,0.316349852,717.46,227
2021/9/24 15:40,19.0,89.8,43.72,0.394925632,703.83,278
2021/9/24 15:45,19.4,89.3,42.7,0.613105677,689.83,423
2021/9/24 15:50,20.3,87.3,41.69,1.308505284,675.48,884
2021/9/24 15:55,21.4,80.0,40.65,1.228683402,660.77,812
2021/9/24 16:00,22.3,76.9,39.62,1.091618537,645.73,705
2021/9/24 16:05,22.8,75.6,38.57,0.176064716,630.35,111
2021/9/24 16:10,22.5,69.6,37.52,0.11874939,614.64,73
2021/9/24 16:15,21.8,74.6,36.46,0.0952031,598.62,57
2021/9/24 16:20,21.5,76.5,35.4,0.101308424,582.28,59
2021/9/24 16:25,21.4,79.9,34.33,0.086612225,565.64,49
2021/9/24 16:30,21.2,81.9,33.26,0.071062845,548.71,39
2021/9/24 16:35,21.1,78.5,32.18,0.065840215,531.49,35
2021/9/24 16:40,21.1,78.0,31.1,0.06808014,514.0,35
2021/9/24 16:45,21.1,78.5,30.01,0.06850143,496.24,34
2021/9/24 16:50,21.0,78.7,28.92,0.071082121,478.22,34
2021/9/24 16:55,20.9,78.0,27.82,0.086945181,459.96,40
2021/9/24 17:00,20.7,77.8,26.73,0.106443211,441.45,47
2021/9/25 8:00,18.3,85.2,13.22,0.466002965,188.74,88
2021/9/25 8:05,18.4,85.2,14.35,0.592790898,209.08,124
2021/9/25 8:10,18.4,85.4,15.47,0.457536276,229.39,105
2021/9/25 8:15,18.3,84.9,16.59,0.472510311,249.63,118
2021/9/25 8:20,18.4,84.1,17.71,0.537275826,269.78,145
2021/9/25 8:25,18.4,83.0,18.83,1.089918256,289.83,316
2021/9/25 8:30,18.6,82.5,19.95,0.671292561,309.75,208
2021/9/25 8:35,18.7,82.0,21.07,0.555167916,329.53,183
2021/9/25 8:40,18.7,81.2,22.18,0.48103078,349.15,168
2021/9/25 8:45,18.8,82.2,23.28,0.371575807,368.6,137
2021/9/25 8:50,18.8,81.9,24.39,0.317034822,387.87,123
2021/9/25 8:55,19.0,80.3,25.49,0.314465409,406.94,128
2021/9/25 9:00,19.0,79.2,26.59,0.413242545,425.8,176
2021/9/25 9:05,19.1,78.7,27.68,0.593858958,444.45,264
2021/9/25 9:10,19.4,78.0,28.77,0.611283912,462.86,283
2021/9/25 9:15,19.6,77.7,29.86,0.646394945,481.03,311
2021/9/25 9:20,19.9,75.1,30.94,1.007894842,498.96,503
2021/9/25 9:25,20.0,75.4,32.02,0.971512618,516.62,502
2021/9/25 9:30,20.3,73.5,33.1,0.649666742,534.02,347
2021/9/25 9:35,20.7,72.8,34.17,0.712951037,551.13,393
2021/9/25 9:40,20.7,71.4,35.24,0.438333979,567.96,249
2021/9/25 9:45,20.5,72.9,36.29,0.338693124,584.5,198
2021/9/25 9:50,20.5,73.7,37.35,0.309571759,600.73,186
2021/9/25 9:55,20.4,72.2,38.4,0.314557188,616.64,194
2021/9/25 10:00,20.5,72.5,39.43,0.272005567,632.24,172
2021/9/25 10:05,20.6,73.0,40.47,0.240889438,647.5,156
2021/9/25 10:10,20.7,73.1,41.5,0.274704542,662.43,182
2021/9/25 10:15,20.9,71.7,42.52,0.302752836,677.02,205
2021/9/25 10:20,21.1,70.9,43.52,0.313878643,691.25,217
2021/9/25 10:25,21.2,70.2,44.52,0.378599889,705.13,267
2021/9/25 10:30,21.3,69.1,45.51,0.358961516,718.64,258
2021/9/25 10:35,21.4,69.2,46.49,0.371645625,731.78,272
2021/9/25 10:40,21.0,70.2,47.45,0.554630425,744.54,413
2021/9/25 10:45,21.3,68.5,48.41,0.505937834,756.91,383
2021/9/25 10:50,21.9,67.8,49.35,0.434330299,768.9,334
2021/9/25 10:55,22.2,64.7,50.28,0.295930002,780.49,231
2021/9/25 11:00,21.9,67.1,51.19,0.276595476,791.67,219
2021/9/25 11:05,21.3,68.7,52.08,0.338919693,802.45,272
2021/9/25 11:10,21.4,67.4,52.96,0.447768538,812.82,364
2021/9/25 11:15,21.6,65.7,53.82,0.398609727,822.76,328
2021/9/25 11:20,22.0,63.7,54.66,0.422878699,832.29,352
2021/9/25 11:25,22.2,62.7,55.47,0.304225888,841.38,256
2021/9/25 11:30,21.9,64.3,56.26,0.377580427,850.05,321
2021/9/25 11:35,21.9,64.0,57.03,0.249306834,858.28,214
2021/9/25 11:40,21.7,65.6,57.77,0.498747359,866.07,432
2021/9/25 11:45,21.7,64.7,58.48,0.32855949,873.41,287
2021/9/25 11:50,21.7,66.5,59.16,0.354380346,880.31,312
2021/9/25 11:55,21.8,66.3,59.81,0.427350427,886.76,379
2021/9/25 12:00,22.0,64.8,60.42,0.486083889,892.75,434
2021/9/25 12:05,22.0,64.6,60.99,0.540973753,898.28,486
2021/9/25 12:10,22.3,63.0,61.52,0.52464968,903.36,474
2021/9/25 12:15,22.4,63.3,62.02,0.318257403,907.97,289
2021/9/25 12:20,22.3,62.4,62.46,0.254324615,912.12,232
2021/9/25 12:25,22.1,62.7,62.86,0.21836445,915.8,200
2021/9/25 12:30,22.2,62.4,63.21,0.342719123,919.02,315
2021/9/25 12:35,22.3,60.9,63.51,0.387256338,921.77,357
2021/9/25 12:40,22.8,60.1,63.76,1.106975134,924.04,1023
2021/9/25 12:45,23.2,54.9,63.95,0.398513943,925.84,369
2021/9/25 12:50,23.0,56.0,64.09,0.311667583,927.17,289
2021/9/25 12:55,22.7,57.4,64.17,0.615215541,928.03,571
2021/9/25 13:00,23.1,55.5,64.2,1.149152944,928.41,1067
2021/9/25 13:05,23.2,56.5,64.17,0.591327201,928.32,549
2021/9/25 13:10,23.7,55.8,64.08,1.203858382,927.75,1117
2021/9/25 13:15,23.5,56.8,63.94,1.146944897,926.71,1063
2021/9/25 13:20,23.6,54.8,63.74,1.162866097,925.2,1076
2021/9/25 13:25,23.7,56.0,63.48,0.493875296,923.21,456
2021/9/25 13:30,23.8,56.4,63.18,0.673290981,920.75,620
2021/9/25 13:35,23.8,56.4,62.82,0.636221021,917.82,584
2021/9/25 13:40,23.3,56.9,62.42,0.600314919,914.42,549
2021/9/25 13:45,22.9,57.5,61.97,0.456811543,910.56,416
2021/9/25 13:50,23.0,58.8,61.47,1.146381561,906.23,1039
2021/9/25 13:55,23.5,56.5,60.93,1.24455093,901.43,1122
2021/9/25 14:00,23.9,55.8,60.36,1.225063596,896.18,1098
2021/9/25 14:05,24.1,54.8,59.74,1.009477183,890.46,899
2021/9/25 14:10,24.0,55.0,59.09,0.72479336,884.29,641
2021/9/25 14:15,23.9,55.1,58.41,1.168871117,877.67,1026
2021/9/25 14:20,24.5,55.0,57.69,1.349488917,870.6,1175
2021/9/25 14:25,24.9,53.0,56.95,1.204847193,863.08,1040
2021/9/25 14:30,25.2,52.8,56.18,0.622069433,855.11,532
2021/9/25 14:35,25.0,54.7,55.39,0.65185815,846.71,552
2021/9/25 14:40,24.6,55.2,54.57,0.446311368,837.88,374
2021/9/25 14:45,24.0,58.1,53.73,0.439236886,828.61,364
2021/9/25 14:50,23.9,60.3,52.87,0.50426119,818.92,413
2021/9/25 14:55,23.9,55.7,51.99,0.943244613,808.81,763
2021/9/25 15:00,24.2,55.0,51.09,0.598712393,798.28,478
2021/9/25 15:05,24.4,53.6,50.18,0.459717566,787.34,362
2021/9/25 15:10,24.3,53.1,49.25,0.699661122,775.99,543
2021/9/25 15:15,24.0,52.0,48.31,0.696025329,764.24,532
2021/9/25 15:20,23.7,53.8,47.36,0.966498272,752.1,727
2021/9/25 15:25,24.3,53.9,46.39,1.127529844,739.57,834
2021/9/25 15:30,24.5,52.7,45.41,0.610930706,726.66,444
2021/9/25 15:35,24.6,52.1,44.42,0.916646811,713.37,654
2021/9/25 15:40,24.6,52.8,43.42,0.82450951,699.71,577
2021/9/25 15:45,24.2,54.8,42.4,0.911357704,685.69,625
2021/9/25 15:50,23.9,56.2,41.39,0.473630122,671.31,318
2021/9/25 15:55,23.3,58.0,40.36,0.394402229,656.59,259
2021/9/25 16:00,23.1,59.2,39.33,0.367818958,641.52,236
2021/9/25 16:05,22.6,61.8,38.28,0.314585928,626.12,197
2021/9/25 16:10,22.5,63.1,37.23,0.458647971,610.39,280
2021/9/25 16:15,22.7,63.1,36.18,0.654386408,594.35,389
2021/9/25 16:20,22.8,61.5,35.12,0.409970766,577.99,237
2021/9/25 16:25,23.0,61.8,34.05,1.018808777,561.34,572
2021/9/25 16:30,23.3,57.9,32.98,1.182758177,544.39,644
2021/9/25 16:35,23.7,57.5,31.9,1.291607397,527.15,681
2021/9/25 16:40,23.9,55.1,30.82,1.053478244,509.64,537
2021/9/25 16:45,23.9,55.6,29.74,1.254141513,491.87,617
2021/9/25 16:50,24.1,54.4,28.65,1.147824619,473.84,544
2021/9/25 16:55,24.4,54.5,27.56,1.156564105,455.56,527
2021/9/25 17:00,24.5,53.0,26.46,1.265040948,437.04,553
2021/9/26 8:00,17.5,84.1,13.14,0.480717872,187.12,90
2021/9/26 8:05,17.5,83.5,14.26,0.505926568,207.44,105
2021/9/26 8:10,17.5,83.4,15.38,0.535486986,227.73,122
2021/9/26 8:15,17.6,83.2,16.49,0.516024995,247.95,128
2021/9/26 8:20,17.7,82.6,17.61,0.544390171,268.09,146
2021/9/26 8:25,17.9,82.1,18.73,0.357365901,288.12,103
2021/9/26 8:30,18.0,80.5,19.85,0.438140984,308.02,135
2021/9/26 8:35,18.1,81.1,20.97,0.42088569,327.78,138
2021/9/26 8:40,18.2,80.1,22.07,0.566922789,347.39,197
2021/9/26 8:45,18.4,79.7,23.18,0.637741197,366.82,234
2021/9/26 8:50,18.7,79.2,24.28,0.598182148,386.07,231
2021/9/26 8:55,19.1,75.2,25.38,0.903213069,405.12,366
2021/9/26 9:00,19.5,75.2,26.48,1.094184785,423.96,464
2021/9/26 9:05,20.1,72.0,27.57,1.070726694,442.59,474
2021/9/26 9:10,20.4,70.3,28.65,0.394725427,460.98,182
2021/9/26 9:15,20.0,71.1,29.74,0.187801265,479.13,90
2021/9/26 9:20,19.7,72.9,30.83,0.203162087,497.04,101
2021/9/26 9:25,19.5,73.4,31.9,0.827537977,514.68,426
2021/9/26 9:30,19.6,72.8,32.97,1.091797426,532.05,581
2021/9/26 9:35,20.1,70.8,34.04,1.101522103,549.14,605
2021/9/26 9:40,20.6,68.3,35.11,1.14124194,565.95,646
2021/9/26 9:45,21.0,65.8,36.16,0.995605603,582.46,580
2021/9/26 9:50,21.7,63.4,37.21,1.240897856,598.66,743
2021/9/26 9:55,22.3,60.9,38.25,1.192529203,614.56,733
2021/9/26 10:00,22.7,60.5,39.29,1.204341341,630.12,759
2021/9/26 10:05,22.4,60.2,40.32,0.331546494,645.36,214
2021/9/26 10:10,21.4,64.6,41.35,0.245317019,660.27,162
2021/9/26 10:15,20.7,67.8,42.36,0.191130932,674.83,129
2021/9/26 10:20,20.3,69.4,43.36,0.206056912,689.03,142
2021/9/26 10:25,20.1,69.1,44.36,0.229025008,702.88,161
2021/9/26 10:30,19.9,69.3,45.34,0.224712828,716.37,161
2021/9/26 10:35,20.0,69.3,46.31,0.30702596,729.48,224
2021/9/26 10:40,20.4,68.3,47.28,0.883727823,742.21,656
2021/9/26 10:45,21.0,65.7,48.22,0.912993931,754.56,689
2021/9/26 10:50,21.5,62.4,49.16,0.408291048,766.51,313
2021/9/26 10:55,21.9,60.4,50.08,1.103871905,778.07,859
2021/9/26 11:00,22.1,60.9,50.99,0.894429453,789.23,706
2021/9/26 11:05,22.5,58.5,51.87,0.427462597,799.97,342
2021/9/26 11:10,22.2,59.7,52.74,0.41707284,810.31,338
2021/9/26 11:15,22.1,64.3,53.59,0.497360818,820.23,408
2021/9/26 11:20,21.5,66.4,54.42,0.556747246,829.72,462
2021/9/26 11:25,21.3,67.7,55.23,0.379072346,838.79,318
2021/9/26 11:30,20.9,69.4,56.02,0.344534642,847.42,292
2021/9/26 11:35,20.7,69.9,56.77,0.30500631,855.62,261
2021/9/26 11:40,20.8,68.8,57.5,0.303426871,863.37,262
2021/9/26 11:45,21.1,66.0,58.21,0.338772838,870.69,295
2021/9/26 11:50,21.4,66.5,58.88,0.363470632,877.55,319
2021/9/26 11:55,21.6,64.9,59.51,0.410600971,883.97,363
2021/9/26 12:00,22.0,62.9,60.12,0.504477377,889.93,449
2021/9/26 12:05,22.5,61.9,60.68,0.492445814,895.43,441
2021/9/26 12:10,22.9,59.5,61.21,0.423065392,900.47,381
2021/9/26 12:15,23.0,59.5,61.69,0.765618958,905.05,693
2021/9/26 12:20,23.0,59.6,62.12,0.38822352,909.17,353
2021/9/26 12:25,23.0,60.2,62.51,1.268457258,912.82,1158
2021/9/26 12:30,23.5,56.9,62.86,1.316450169,916.0,1206
2021/9/26 12:35,23.6,55.3,63.15,0.710701886,918.71,653
2021/9/26 12:40,23.6,56.2,63.39,1.192117692,920.95,1098
2021/9/26 12:45,23.8,55.6,63.58,1.173576645,922.72,1083
2021/9/26 12:50,24.6,54.9,63.71,1.231441804,924.02,1138
2021/9/26 12:55,25.0,54.3,63.79,0.811944559,924.84,751
2021/9/26 13:00,25.2,52.9,63.81,0.324222676,925.19,300
2021/9/26 13:05,23.9,57.8,63.77,0.264816196,925.07,245
2021/9/26 13:10,23.4,60.3,63.68,0.298517149,924.47,276
2021/9/26 13:15,23.3,59.3,63.54,0.315108989,923.39,291
2021/9/26 13:20,23.0,58.9,63.34,0.652963827,921.85,602
2021/9/26 13:25,23.1,58.7,63.08,0.481558379,919.83,443
2021/9/26 13:30,23.2,57.7,62.78,1.071459714,917.34,983
2021/9/26 13:35,23.5,57.8,62.42,1.171157379,914.38,1071
2021/9/26 13:40,24.2,55.5,62.02,0.866033697,910.95,789
2021/9/26 13:45,24.6,54.1,61.57,1.250068897,907.05,1134
2021/9/26 13:50,24.8,53.8,61.08,1.232844848,902.69,1113
2021/9/26 13:55,25.4,52.1,60.55,1.238362511,897.86,1112
2021/9/26 14:00,25.4,52.7,59.97,1.225523144,892.58,1094
2021/9/26 14:05,25.2,50.8,59.36,1.230085802,886.83,1091
2021/9/26 14:10,25.0,52.7,58.71,0.56998172,880.63,502
2021/9/26 14:15,25.1,53.2,58.04,0.350082372,873.98,306
2021/9/26 14:20,25.0,51.4,57.33,0.341418965,866.87,296
2021/9/26 14:25,24.8,52.7,56.59,0.670211652,859.33,576
2021/9/26 14:30,25.1,52.3,55.83,1.267279753,851.33,1079
2021/9/26 14:35,25.5,49.3,55.03,0.461447212,842.9,389
2021/9/26 14:40,25.2,50.4,54.22,0.666554775,834.04,556
2021/9/26 14:45,25.1,51.9,53.38,0.323695217,824.75,267
2021/9/26 14:50,24.8,52.0,52.53,0.228184461,815.03,186
2021/9/26 14:55,24.3,54.1,51.65,0.141616666,804.89,114
2021/9/26 15:00,24.0,54.0,50.76,0.158604282,794.33,126
2021/9/26 15:05,23.7,54.5,49.85,0.163377837,783.36,128
2021/9/26 15:10,23.7,55.8,48.93,0.158012667,771.99,122
2021/9/26 15:15,23.4,55.5,47.99,0.139414983,760.22,106
2021/9/26 15:20,23.3,56.5,47.04,0.148365969,748.05,111
2021/9/26 15:25,23.5,55.0,46.07,0.179445351,735.5,132
2021/9/26 15:30,23.6,54.9,45.1,0.243544682,722.56,176
2021/9/26 15:35,23.9,56.5,44.11,0.353845069,709.25,251
2021/9/26 15:40,24.3,53.3,43.11,0.339241307,695.57,236
2021/9/26 15:45,24.8,52.7,42.1,1.24409495,681.52,848
2021/9/26 15:50,25.0,51.9,41.09,0.308743743,667.12,206
2021/9/26 15:55,24.6,52.8,40.06,0.373957822,652.38,244
2021/9/26 16:00,24.3,51.9,39.03,0.345157596,637.29,220
2021/9/26 16:05,24.5,51.5,37.99,0.287795231,621.87,179
2021/9/26 16:10,24.4,51.4,36.95,0.254033189,606.12,154
2021/9/26 16:15,24.2,49.9,35.89,0.216890335,590.06,128
2021/9/26 16:20,24.1,52.6,34.84,0.184736576,573.69,106
2021/9/26 16:25,24.1,51.9,33.78,0.156163056,557.01,87
2021/9/26 16:30,24.0,52.1,32.7,0.122188281,540.05,66
2021/9/26 16:35,23.8,52.5,31.63,0.112832282,522.8,59
2021/9/26 16:40,23.6,54.5,30.55,0.14642737,505.27,74
2021/9/26 16:45,23.3,55.3,29.47,0.151769966,487.48,74
2021/9/26 16:50,23.2,56.4,28.38,0.1597308,469.44,75
2021/9/26 16:55,23.0,55.7,27.29,0.126315789,451.15,57
2021/9/26 17:00,22.9,57.8,26.2,0.117859124,432.62,51
2021/9/27 8:00,16.3,92.3,13.05,0.851430727,185.47,158
2021/9/27 8:05,16.7,90.0,14.17,0.845152516,205.78,174
2021/9/27 8:10,17.0,88.0,15.29,0.818041123,226.05,185
2021/9/27 8:15,17.6,86.4,16.41,0.840267912,246.25,207
2021/9/27 8:20,18.2,82.7,17.52,0.814350584,266.37,217
2021/9/27 8:25,18.6,80.9,18.64,0.900586428,286.38,258
2021/9/27 8:30,18.9,79.6,19.76,1.008584391,306.27,309
2021/9/27 8:35,19.4,77.1,20.86,1.128453589,326.01,368
2021/9/27 8:40,19.8,75.8,21.97,1.203390321,345.59,416
2021/9/27 8:45,20.2,75.8,23.07,0.777847772,365.01,284
2021/9/27 8:50,20.5,74.0,24.18,1.259334426,384.23,484
2021/9/27 8:55,20.3,72.4,25.28,0.686714431,403.27,277
2021/9/27 9:00,20.0,74.3,26.36,0.82190483,422.09,347
2021/9/27 9:05,20.0,74.9,27.46,0.338029447,440.69,149
2021/9/27 9:10,19.7,76.0,28.54,0.259168917,459.06,119
2021/9/27 9:15,19.1,78.5,29.62,0.372931071,477.2,178
2021/9/27 9:20,18.8,80.1,30.71,0.411971404,495.08,204
2021/9/27 9:25,18.6,81.4,31.78,0.493369735,512.7,253
2021/9/27 9:30,18.6,81.7,32.85,0.488540979,530.05,259
2021/9/27 9:35,18.5,82.1,33.91,0.511677205,547.12,280
2021/9/27 9:40,18.5,82.5,34.97,0.535460993,563.9,302
2021/9/27 9:45,18.9,80.8,36.03,0.621899118,580.38,361
2021/9/27 9:50,19.1,79.9,37.07,0.549726813,596.56,328
2021/9/27 9:55,19.1,78.9,38.11,0.904445497,612.43,554
2021/9/27 10:00,19.5,77.9,39.15,0.54770965,627.97,344
2021/9/27 10:05,19.8,77.0,40.17,0.371533391,643.18,239
2021/9/27 10:10,19.8,77.2,41.19,0.347939711,658.06,229
2021/9/27 10:15,19.6,77.1,42.2,0.324072009,672.59,218
2021/9/27 10:20,19.5,77.0,43.2,0.462969703,686.77,318
2021/9/27 10:25,19.5,76.7,44.19,0.34680101,700.59,243
2021/9/27 10:30,19.7,77.7,45.17,1.253238115,714.05,895
2021/9/27 10:35,20.3,75.0,46.14,0.457901902,727.13,333
2021/9/27 10:40,20.2,74.5,47.09,0.410849675,739.83,304
2021/9/27 10:45,20.0,75.5,48.03,0.321701562,752.15,242
2021/9/27 10:50,19.9,75.6,48.96,0.307519171,764.08,235
2021/9/27 10:55,20.2,73.9,49.88,0.435729847,775.61,338
2021/9/27 11:00,20.6,71.0,50.77,0.438468284,786.73,345
2021/9/27 11:05,20.7,68.5,51.66,0.353582847,797.45,282
2021/9/27 11:10,20.8,70.1,52.52,0.386205531,807.76,312
2021/9/27 11:15,20.9,69.9,53.36,0.371756304,817.64,304
2021/9/27 11:20,20.8,67.9,54.19,0.319148936,827.1,264
2021/9/27 11:25,20.3,73.4,54.98,0.326461303,836.14,273
2021/9/27 11:30,20.1,74.5,55.76,0.485298992,844.74,410
2021/9/27 11:35,20.3,73.8,56.51,0.630707729,852.91,538
2021/9/27 11:40,20.6,72.3,57.23,0.474016242,860.63,408
2021/9/27 11:45,20.9,69.5,57.93,0.407829403,867.91,354
2021/9/27 11:50,20.8,70.0,58.59,0.906451465,874.74,793
2021/9/27 11:55,21.2,69.3,59.22,0.438024125,881.13,386
2021/9/27 12:00,21.3,68.3,59.81,0.380995322,887.05,338
2021/9/27 12:05,21.1,69.3,60.37,0.470524971,892.52,420
2021/9/27 12:10,21.1,70.5,60.88,1.302318327,897.53,1169
2021/9/27 12:15,21.7,66.9,61.36,1.282449179,902.08,1157
2021/9/27 12:20,22.5,65.6,61.79,1.283282024,906.17,1163
2021/9/27 12:25,22.8,62.2,62.17,1.247417242,909.78,1135
2021/9/27 12:30,22.8,61.9,62.5,1.079920704,912.93,986
2021/9/27 12:35,22.6,62.5,62.79,0.364744297,915.61,334
2021/9/27 12:40,22.1,63.9,63.02,0.383475684,917.82,352
2021/9/27 12:45,21.7,64.9,63.2,1.238501185,919.56,1139
2021/9/27 12:50,21.8,63.4,63.33,0.428918907,920.82,395
2021/9/27 12:55,21.6,64.2,63.4,0.737759165,921.61,680
2021/9/27 13:00,21.6,64.3,63.42,0.495645478,921.93,457
2021/9/27 13:05,21.8,64.0,63.38,1.141158732,921.77,1052
2021/9/27 13:10,22.3,62.9,63.29,1.102861361,921.14,1016
2021/9/27 13:15,22.8,57.8,63.14,1.240042168,920.03,1141
2021/9/27 13:20,23.4,58.8,62.94,1.200792545,918.46,1103
2021/9/27 13:25,24.0,54.8,62.69,1.099824334,916.41,1008
2021/9/27 13:30,23.6,54.8,62.38,1.083174687,913.88,990
2021/9/27 13:35,23.3,54.1,62.03,1.066971097,910.89,972
2021/9/27 13:40,23.4,56.4,61.62,1.061121946,907.43,963
2021/9/27 13:45,23.6,54.5,61.18,0.233510403,903.5,211
2021/9/27 13:50,23.2,55.6,60.69,0.370325063,899.11,333
2021/9/27 13:55,23.2,57.3,60.16,1.227707273,894.25,1098
2021/9/27 14:00,23.3,54.6,59.59,0.29807768,888.93,265
2021/9/27 14:05,23.7,56.0,58.98,1.133301633,883.16,1001
2021/9/27 14:10,23.1,56.4,58.34,1.131090157,876.93,992
2021/9/27 14:15,23.6,56.8,57.67,1.125996737,870.24,980
2021/9/27 14:20,24.4,52.2,56.96,1.136455787,863.11,981
2021/9/27 14:25,24.5,53.8,56.23,1.134823056,855.54,971
2021/9/27 14:30,24.7,52.8,55.46,1.142021189,847.52,968
2021/9/27 14:35,25.0,51.5,54.68,0.342008675,839.06,287
2021/9/27 14:40,24.3,52.6,53.87,1.170703506,830.17,972
2021/9/27 14:45,24.3,52.3,53.04,1.081686847,820.84,888
2021/9/27 14:50,24.3,52.8,52.19,1.071252465,811.1,869
2021/9/27 14:55,24.6,51.5,51.32,1.092343608,800.93,875
2021/9/27 15:00,24.5,52.0,50.43,1.077867038,790.35,852
2021/9/27 15:05,24.1,52.4,49.52,1.049444487,779.36,818
2021/9/27 15:10,24.1,53.7,48.6,1.03898133,767.96,798
2021/9/27 15:15,24.2,52.8,47.67,1.061804141,756.16,803
2021/9/27 15:20,24.3,51.7,46.72,1.052320346,743.97,783
2021/9/27 15:25,24.3,52.4,45.76,1.059481333,731.39,775
2021/9/27 15:30,24.4,49.8,44.78,1.002045844,718.43,720
2021/9/27 15:35,24.8,49.4,43.8,1.005388542,705.1,709
2021/9/27 15:40,24.9,49.9,42.81,0.987722165,691.39,683
2021/9/27 15:45,25.2,50.0,41.8,1.00379375,677.33,680
2021/9/27 15:50,25.6,46.8,40.79,1.00149319,662.91,664
2021/9/27 15:55,25.4,47.7,39.77,1.053622115,648.14,683
2021/9/27 16:00,25.0,48.9,38.74,1.055058913,633.04,668
2021/9/27 16:05,25.1,48.2,37.7,1.063623118,617.6,657
2021/9/27 16:10,25.1,47.3,36.66,1.071553171,601.83,645
2021/9/27 16:15,25.0,47.2,35.61,1.061705215,585.75,622
2021/9/27 16:20,24.8,47.3,34.56,1.076458399,569.36,613
2021/9/27 16:25,24.9,48.6,33.49,1.083633338,552.67,599
2021/9/27 16:30,25.2,46.5,32.43,1.08811288,535.69,583
2021/9/27 16:35,25.6,44.7,31.35,1.112782535,518.42,577
2021/9/27 16:40,25.2,45.4,30.28,1.087846065,500.89,545
2021/9/27 16:45,25.0,45.7,29.2,1.049298398,483.08,507
2021/9/27 16:50,24.8,47.1,28.11,1.098617591,465.03,511
2021/9/27 16:55,24.9,46.6,27.02,1.087661974,446.73,486
2021/9/27 17:00,25.1,46.8,25.93,1.083378085,428.19,464
2021/9/28 8:00,17.5,81.1,12.95,0.821053776,183.81,151
2021/9/28 8:05,17.7,80.2,14.07,0.832557912,204.09,170
2021/9/28 8:10,18.1,78.6,15.19,0.837640349,224.34,188
