,true_step1,true_step2,true_step3,true_step4,true_step5,true_step6,true_step7,true_step8,true_step9,true_step10,true_step11,true_step12,pred_step1,pred_step2,pred_step3,pred_step4,pred_step5,pred_step6,pred_step7,pred_step8,pred_step9,pred_step10,pred_step11,pred_step12
169,163.0,184.0,210.0,224.0,265.0,266.0,264.0,287.0,300.0,303.0,307.0,346.0,155.56418,132.92108,169.88132,175.05392,201.08517,190.08313,225.91556,150.99509,175.0795,174.4537,196.75848,172.57877
170,184.0,210.0,224.0,265.0,266.0,264.0,287.0,300.0,303.0,307.0,346.0,357.0,157.24573,133.8497,171.4877,177.33356,202.9401,192.22708,227.03482,152.0636,176.13187,177.40045,198.7977,172.57333
171,210.0,224.0,265.0,266.0,264.0,287.0,300.0,303.0,307.0,346.0,357.0,348.0,166.54257,144.43063,166.8768,182.32489,199.45505,197.04834,232.33867,169.47,180.80533,182.19998,200.5593,175.7467
172,224.0,265.0,266.0,264.0,287.0,300.0,303.0,307.0,346.0,357.0,348.0,318.0,181.96686,156.96332,175.05829,189.21793,205.79593,201.42499,237.86703,174.57968,184.49353,184.2915,202.16095,179.0676
173,265.0,266.0,264.0,287.0,300.0,303.0,307.0,346.0,357.0,348.0,318.0,319.0,191.16833,161.83878,179.13788,194.77979,210.61362,209.33195,250.98071,183.72128,190.82492,193.97577,211.40068,193.11185
174,266.0,264.0,287.0,300.0,303.0,307.0,346.0,357.0,348.0,318.0,319.0,337.0,216.81136,181.17676,196.80597,208.83925,233.32234,223.22803,267.26697,191.67108,199.20367,202.57706,218.34634,200.73679
175,264.0,287.0,300.0,303.0,307.0,346.0,357.0,348.0,318.0,319.0,337.0,389.0,234.58046,193.47571,208.81808,219.07297,244.31332,233.9273,277.65204,198.52316,205.80861,218.75546,223.67445,210.50653
176,287.0,300.0,303.0,307.0,346.0,357.0,348.0,318.0,319.0,337.0,389.0,549.0,242.43318,199.21823,215.14314,227.86075,247.89603,241.26639,286.16083,194.02835,210.97395,217.48946,231.3585,220.1048
177,300.0,303.0,307.0,346.0,357.0,348.0,318.0,319.0,337.0,389.0,549.0,962.0,263.7058,217.01035,241.14229,243.16711,263.94086,258.52893,303.1595,206.02016,222.22508,233.70482,239.35631,233.89038
178,303.0,307.0,346.0,357.0,348.0,318.0,319.0,337.0,389.0,549.0,962.0,641.0,283.86853,235.72708,250.86992,255.1471,276.12433,270.12473,312.90384,215.85269,231.6037,244.11511,246.73027,244.95573
179,307.0,346.0,357.0,348.0,318.0,319.0,337.0,389.0,549.0,962.0,641.0,369.0,294.37686,245.10022,258.6228,266.3581,285.26123,278.28802,321.1035,232.67946,239.15288,251.17143,255.42918,256.18176
180,346.0,357.0,348.0,318.0,319.0,337.0,389.0,549.0,962.0,641.0,369.0,338.0,302.8634,258.1306,270.4295,279.47885,296.34137,289.8626,329.338,239.24266,249.48853,265.01358,268.3554,271.50238
181,357.0,348.0,318.0,319.0,337.0,389.0,549.0,962.0,641.0,369.0,338.0,326.0,328.05493,278.21918,291.56174,297.3878,310.87805,307.17755,345.5973,257.0205,264.7503,280.25427,286.7058,286.36176
182,348.0,318.0,319.0,337.0,389.0,549.0,962.0,641.0,369.0,338.0,326.0,324.0,347.05286,295.25372,306.1306,311.47052,325.78473,321.28003,362.70605,271.90222,278.6961,293.88034,299.67468,301.83838
183,318.0,319.0,337.0,389.0,549.0,962.0,641.0,369.0,338.0,326.0,324.0,459.0,348.75214,299.63287,308.97815,320.4537,333.84958,328.10175,371.7363,280.5949,287.79468,304.1833,310.36926,315.02472
184,319.0,337.0,389.0,549.0,962.0,641.0,369.0,338.0,326.0,324.0,459.0,400.0,332.34406,291.87274,304.30542,320.22516,337.68677,331.46103,374.41843,281.13733,294.33188,312.8079,315.02484,324.4057
185,337.0,389.0,549.0,962.0,641.0,369.0,338.0,326.0,324.0,459.0,400.0,490.0,327.1892,296.44684,306.1859,320.40778,338.7557,333.76544,370.7304,293.97882,305.2608,323.4623,328.8636,333.97424
186,389.0,549.0,962.0,641.0,369.0,338.0,326.0,324.0,459.0,400.0,490.0,973.0,336.3659,309.35364,314.00482,329.15192,340.24957,339.28043,382.982,307.59964,320.55304,336.22552,341.95392,352.64987
187,549.0,962.0,641.0,369.0,338.0,326.0,324.0,459.0,400.0,490.0,973.0,511.0,368.64117,334.09174,343.98865,350.44128,359.7202,358.01654,403.0188,324.4331,340.94275,357.42624,362.14197,371.1228
188,962.0,641.0,369.0,338.0,326.0,324.0,459.0,400.0,490.0,973.0,511.0,515.0,459.54654,415.83884,405.66675,400.5708,413.39563,404.97693,449.63892,373.3777,382.41754,402.86633,396.7528,409.79462
189,641.0,369.0,338.0,326.0,324.0,459.0,400.0,490.0,973.0,511.0,515.0,401.0,605.72784,538.9164,504.0924,484.12332,488.4534,478.43054,517.90234,441.89838,446.85974,460.81055,448.57907,468.9214
190,369.0,338.0,326.0,324.0,459.0,400.0,490.0,973.0,511.0,515.0,401.0,402.0,588.0598,525.54596,493.01218,495.26868,504.7539,484.4261,518.1205,448.9215,447.55295,468.9389,457.4913,479.7631
191,338.0,326.0,324.0,459.0,400.0,490.0,973.0,511.0,515.0,401.0,402.0,308.0,458.12918,424.02963,425.21936,460.84955,465.96997,445.65674,479.09726,409.76108,409.9487,435.6582,431.12747,445.96527
192,326.0,324.0,459.0,400.0,490.0,973.0,511.0,515.0,401.0,402.0,308.0,299.0,355.9491,366.2201,395.66293,420.59622,419.55762,413.40314,442.23245,375.94983,392.2271,413.32513,404.10077,415.5001
193,324.0,459.0,400.0,490.0,973.0,511.0,515.0,401.0,402.0,308.0,299.0,699.0,341.50455,364.62732,389.44537,396.57446,395.40103,394.74573,423.78406,384.85165,402.0979,415.40332,405.1312,410.0025
194,459.0,400.0,490.0,973.0,511.0,515.0,401.0,402.0,308.0,299.0,699.0,407.0,358.64716,368.28983,374.05322,389.32095,393.31375,388.84286,427.55154,398.49588,415.40686,427.94202,422.50824,411.1103
195,400.0,490.0,973.0,511.0,515.0,401.0,402.0,308.0,299.0,699.0,407.0,1191.0,423.29153,410.13385,405.3974,416.34384,429.4518,421.242,470.61884,433.1594,443.52362,451.9391,440.48862,446.27133
196,490.0,973.0,511.0,515.0,401.0,402.0,308.0,299.0,699.0,407.0,1191.0,457.0,412.15424,402.1079,396.03845,415.3219,442.1158,431.77475,478.47623,432.39792,444.22223,449.53586,440.47018,470.40155
197,973.0,511.0,515.0,401.0,402.0,308.0,299.0,699.0,407.0,1191.0,457.0,1199.0,456.32755,431.75177,432.85004,445.8109,466.44595,461.1301,503.89713,451.89767,463.791,473.62274,468.81818,498.00134
198,511.0,515.0,401.0,402.0,308.0,299.0,699.0,407.0,1191.0,457.0,1199.0,1110.0,613.9051,564.1094,545.8312,531.1059,538.1655,541.6942,568.3264,510.3455,530.444,549.8076,521.48926,545.0751
199,515.0,401.0,402.0,308.0,299.0,699.0,407.0,1191.0,457.0,1199.0,1110.0,1076.0,556.83826,525.87646,509.93643,513.2758,534.79364,527.36,535.08386,492.78366,517.7208,538.6655,506.33713,522.76013
200,401.0,402.0,308.0,299.0,699.0,407.0,1191.0,457.0,1199.0,1110.0,1076.0,1119.0,529.70996,508.30582,510.58582,523.41,541.20886,518.2556,532.78467,494.39587,510.83978,523.8071,497.1938,509.0322
201,402.0,308.0,299.0,699.0,407.0,1191.0,457.0,1199.0,1110.0,1076.0,1119.0,773.0,463.11356,470.01495,493.71735,511.44598,515.45557,496.21323,511.17258,485.8712,490.47644,491.15375,470.9999,492.2356
202,308.0,299.0,699.0,407.0,1191.0,457.0,1199.0,1110.0,1076.0,1119.0,773.0,1127.0,452.47052,461.78833,497.2869,495.1756,493.7379,470.67816,487.53162,475.4349,471.35547,471.72244,457.2008,471.9775
203,299.0,699.0,407.0,1191.0,457.0,1199.0,1110.0,1076.0,1119.0,773.0,1127.0,826.0,424.51306,425.71378,463.2738,470.50534,479.40466,455.28668,469.79095,467.46353,460.5524,466.62708,457.87857,456.6067
204,699.0,407.0,1191.0,457.0,1199.0,1110.0,1076.0,1119.0,773.0,1127.0,826.0,426.0,391.47827,392.94794,434.8191,446.80014,470.8034,443.86877,463.52463,447.14066,458.15924,465.77994,458.59457,461.6096
205,407.0,1191.0,457.0,1199.0,1110.0,1076.0,1119.0,773.0,1127.0,826.0,426.0,564.0,522.30896,510.72433,520.136,499.33713,519.6031,504.52362,516.75464,491.6434,504.93088,500.28513,491.6885,497.7421
206,1191.0,457.0,1199.0,1110.0,1076.0,1119.0,773.0,1127.0,826.0,426.0,564.0,644.0,488.77753,470.34085,464.76993,464.79767,487.05496,482.71304,489.08664,472.5023,480.84677,477.9438,464.26685,490.56036
207,457.0,1199.0,1110.0,1076.0,1119.0,773.0,1127.0,826.0,426.0,564.0,644.0,345.0,658.431,612.43494,573.8175,544.44916,544.02734,556.62866,559.90826,516.985,535.4018,521.34656,495.32486,536.1599
208,1199.0,1110.0,1076.0,1119.0,773.0,1127.0,826.0,426.0,564.0,644.0,345.0,426.0,575.74554,543.33624,516.1794,518.51874,526.8851,535.2397,515.89575,491.6479,506.20334,505.90323,487.94907,512.8401
209,1110.0,1076.0,1119.0,773.0,1127.0,826.0,426.0,564.0,644.0,345.0,426.0,366.0,710.40344,654.30225,631.24884,600.7827,593.5978,575.9798,569.829,525.80597,557.027,561.20825,527.52856,543.4575
210,1076.0,1119.0,773.0,1127.0,826.0,426.0,564.0,644.0,345.0,426.0,366.0,350.0,723.19214,696.08984,668.5102,632.82135,634.6798,605.5787,590.0139,568.97314,587.8807,569.6431,533.88086,545.0947
211,1119.0,773.0,1127.0,826.0,426.0,564.0,644.0,345.0,426.0,366.0,350.0,551.0,735.04346,714.1571,688.57086,658.59393,663.62463,615.1679,617.97253,603.2584,595.5289,581.8678,540.51025,563.60614
212,773.0,1127.0,826.0,426.0,564.0,644.0,345.0,426.0,366.0,350.0,551.0,491.0,736.72046,721.8733,702.9027,693.0425,687.1249,652.7967,667.6714,641.1541,623.70276,609.76825,594.33405,602.4612
213,1127.0,826.0,426.0,564.0,644.0,345.0,426.0,366.0,350.0,551.0,491.0,458.0,722.6581,687.7345,689.38196,678.8076,678.78357,635.94324,655.55316,639.747,611.02374,607.6019,590.133,592.4418
214,826.0,426.0,564.0,644.0,345.0,426.0,366.0,350.0,551.0,491.0,458.0,417.0,733.20996,723.9517,719.35065,703.4815,691.9304,655.73914,678.5433,637.1489,626.4867,620.7243,594.70386,580.2481
215,426.0,564.0,644.0,345.0,426.0,366.0,350.0,551.0,491.0,458.0,417.0,488.0,726.09283,707.33276,710.3802,688.12787,680.7874,661.5901,662.0496,641.672,619.01807,607.9322,583.2442,552.41425
216,564.0,644.0,345.0,426.0,366.0,350.0,551.0,491.0,458.0,417.0,488.0,484.0,642.5472,641.9255,647.6444,627.7488,647.4327,612.3175,626.3232,587.93304,585.9916,570.19434,524.5871,524.4114
217,644.0,345.0,426.0,366.0,350.0,551.0,491.0,458.0,417.0,488.0,484.0,537.0,627.71716,626.60925,633.4138,626.60016,622.0435,615.9646,615.5743,596.7178,570.7082,532.9682,528.2615,513.0254
218,345.0,426.0,366.0,350.0,551.0,491.0,458.0,417.0,488.0,484.0,537.0,482.0,648.7163,624.4922,642.3961,612.42535,621.907,608.7545,608.7512,577.3081,562.10675,550.6959,515.0013,509.06042
219,426.0,366.0,350.0,551.0,491.0,458.0,417.0,488.0,484.0,537.0,482.0,427.0,534.81946,548.7567,557.7473,553.7736,563.995,534.1842,539.1735,517.2433,510.17633,479.0198,463.06348,465.11423
220,366.0,350.0,551.0,491.0,458.0,417.0,488.0,484.0,537.0,482.0,427.0,457.0,521.7328,502.96613,534.00006,529.7738,551.7339,507.872,510.1103,499.58368,483.3451,463.16498,444.29745,424.75958
221,350.0,551.0,491.0,458.0,417.0,488.0,484.0,537.0,482.0,427.0,457.0,417.0,452.6095,468.1476,493.65656,499.1067,513.6338,481.28406,500.44705,463.68307,482.41672,472.09314,441.66254,452.81592
222,551.0,491.0,458.0,417.0,488.0,484.0,537.0,482.0,427.0,457.0,417.0,1013.0,418.2138,413.56982,439.58176,427.21362,453.91467,418.09232,422.01233,423.62015,437.17346,404.74954,394.17514,378.79282
223,491.0,458.0,417.0,488.0,484.0,537.0,482.0,427.0,457.0,417.0,1013.0,1013.0,485.59573,463.19797,465.0715,446.8423,463.41537,427.03738,453.45114,439.49133,450.41324,439.13327,391.90558,399.58252
224,458.0,417.0,488.0,484.0,537.0,482.0,427.0,457.0,417.0,1013.0,1013.0,693.0,483.3697,464.5007,440.7697,430.0891,433.012,410.70514,427.12067,399.94278,422.10098,396.48145,372.51733,381.70386
225,417.0,488.0,484.0,537.0,482.0,427.0,457.0,417.0,1013.0,1013.0,693.0,371.0,462.22186,425.48822,445.10733,408.65173,423.69485,392.2173,385.57172,372.454,398.9549,383.2351,344.1613,355.28802
226,488.0,484.0,537.0,482.0,427.0,457.0,417.0,1013.0,1013.0,693.0,371.0,328.0,435.3584,416.73645,427.20758,402.5906,402.80453,363.09167,366.73816,353.13788,385.54605,365.9919,326.4938,355.3542
227,484.0,537.0,482.0,427.0,457.0,417.0,1013.0,1013.0,693.0,371.0,328.0,303.0,464.8716,427.7874,454.1285,403.1971,391.14392,384.37433,353.40164,357.98874,378.3198,358.4919,320.3989,335.51184
228,537.0,482.0,427.0,457.0,417.0,1013.0,1013.0,693.0,371.0,328.0,303.0,351.0,462.36807,449.08627,463.94553,413.43063,420.5514,398.1626,379.18134,382.15308,380.21472,389.78943,340.94424,381.34418
229,482.0,427.0,457.0,417.0,1013.0,1013.0,693.0,371.0,328.0,303.0,351.0,291.0,511.72076,469.5226,458.598,437.32834,425.49268,412.882,379.857,389.2238,376.1385,366.87738,338.63763,363.41223
230,427.0,457.0,417.0,1013.0,1013.0,693.0,371.0,328.0,303.0,351.0,291.0,278.0,480.64594,449.59195,473.93637,444.5008,434.83,416.0145,395.20068,381.9018,367.87222,383.4174,348.24213,390.50616
231,457.0,417.0,1013.0,1013.0,693.0,371.0,328.0,303.0,351.0,291.0,278.0,263.0,446.7011,421.20953,416.47934,395.61212,385.2355,378.33746,349.16104,347.8564,323.336,332.73993,296.16638,329.33112
232,417.0,1013.0,1013.0,693.0,371.0,328.0,303.0,351.0,291.0,278.0,263.0,403.0,451.53397,421.51602,418.34656,392.18076,381.9865,386.6589,358.0779,327.37036,320.3117,329.68774,294.55502,346.43176
233,1013.0,1013.0,693.0,371.0,328.0,303.0,351.0,291.0,278.0,263.0,403.0,271.0,423.14005,392.24792,377.14386,357.05334,359.91168,354.93195,329.1098,299.8601,290.177,302.69037,278.67786,322.27408
234,1013.0,693.0,371.0,328.0,303.0,351.0,291.0,278.0,263.0,403.0,271.0,293.0,598.00366,520.7531,469.1722,427.80148,417.64624,412.95374,390.67712,342.93286,335.04645,347.62302,319.5663,356.76315
235,693.0,371.0,328.0,303.0,351.0,291.0,278.0,263.0,403.0,271.0,293.0,337.0,651.2515,564.08545,500.42715,448.2507,446.92413,432.77643,407.08893,365.73883,362.4887,365.0277,330.37793,390.15887
236,371.0,328.0,303.0,351.0,291.0,278.0,263.0,403.0,271.0,293.0,337.0,294.0,605.324,523.1749,462.60556,436.85953,443.46265,405.87564,389.11298,355.42337,343.3163,343.47028,319.99634,378.26868
237,328.0,303.0,351.0,291.0,278.0,263.0,403.0,271.0,293.0,337.0,294.0,298.0,457.85074,404.05914,384.65173,400.23535,392.05795,365.77588,353.16766,313.5443,302.62335,323.07104,313.02155,349.53
238,303.0,351.0,291.0,278.0,263.0,403.0,271.0,293.0,337.0,294.0,298.0,288.0,321.03723,298.7825,320.90256,314.31897,315.27792,299.6281,285.72928,253.28902,266.5219,284.4309,264.25934,283.85428
239,351.0,291.0,278.0,263.0,403.0,271.0,293.0,337.0,294.0,298.0,288.0,300.0,260.38412,277.20615,270.38428,253.76979,262.88135,247.97417,239.6493,237.44327,254.43913,253.17534,239.4425,232.34636
240,291.0,278.0,263.0,403.0,271.0,293.0,337.0,294.0,298.0,288.0,300.0,359.0,285.51862,280.9466,252.62032,250.66924,263.02463,244.14972,258.06238,255.47556,264.79388,258.01965,252.94102,238.4776
241,278.0,263.0,403.0,271.0,293.0,337.0,294.0,298.0,288.0,300.0,359.0,435.0,246.37389,244.08765,220.53227,231.10547,248.72847,234.40462,270.6824,251.0286,261.93988,255.26366,251.36168,254.14432
242,263.0,403.0,271.0,293.0,337.0,294.0,298.0,288.0,300.0,359.0,435.0,362.0,223.42545,228.2165,208.41483,229.13739,240.8845,224.99568,261.71503,238.74896,242.74185,229.00761,242.21782,242.74449
243,403.0,271.0,293.0,337.0,294.0,298.0,288.0,300.0,359.0,435.0,362.0,242.0,216.42105,216.97612,207.8671,228.21603,231.9996,227.08492,261.59686,218.31607,238.56992,246.6526,254.53117,241.99594
244,271.0,293.0,337.0,294.0,298.0,288.0,300.0,359.0,435.0,362.0,242.0,190.0,272.70776,258.36646,258.5652,243.26186,253.24712,247.9193,263.75888,230.3275,260.89993,265.91608,250.95584,233.91354
245,293.0,337.0,294.0,298.0,288.0,300.0,359.0,435.0,362.0,242.0,190.0,171.0,228.84195,229.57028,216.63173,211.93294,237.71234,229.55203,234.54929,207.4,243.9861,239.73918,227.09035,205.14615
246,337.0,294.0,298.0,288.0,300.0,359.0,435.0,362.0,242.0,190.0,171.0,180.0,212.75952,217.64659,207.11336,215.14333,230.0716,223.4649,239.07738,212.46684,233.06343,221.63072,228.84813,216.03421
247,294.0,298.0,288.0,300.0,359.0,435.0,362.0,242.0,190.0,171.0,180.0,156.0,250.7086,242.89195,239.36862,234.41498,239.92291,228.82971,244.49165,214.73427,233.45705,215.493,227.01729,217.13994
248,298.0,288.0,300.0,359.0,435.0,362.0,242.0,190.0,171.0,180.0,156.0,128.0,254.53467,245.14346,246.31107,235.75697,236.63347,213.22353,230.03911,213.9124,217.5376,219.67804,226.03271,223.91331
249,288.0,300.0,359.0,435.0,362.0,242.0,190.0,171.0,180.0,156.0,128.0,110.0,249.39539,235.9739,244.42157,229.96786,236.39557,210.09741,223.18732,203.00116,210.9568,217.71074,228.03526,213.35515
250,300.0,359.0,435.0,362.0,242.0,190.0,171.0,180.0,156.0,128.0,110.0,90.0,236.53539,234.08813,244.86229,226.7656,240.11789,213.38025,225.73186,202.5704,217.45737,231.44946,233.50822,221.41722
251,359.0,435.0,362.0,242.0,190.0,171.0,180.0,156.0,128.0,110.0,90.0,89.0,232.2952,239.60066,232.10358,220.41405,232.41014,211.44168,230.20361,207.56848,224.83495,230.22165,232.83015,227.95618
252,435.0,362.0,242.0,190.0,171.0,180.0,156.0,128.0,110.0,90.0,89.0,106.0,267.4787,265.45215,245.99089,231.23593,236.27124,232.68607,252.3134,228.00507,236.53365,236.35275,240.16913,249.00456
253,362.0,242.0,190.0,171.0,180.0,156.0,128.0,110.0,90.0,89.0,106.0,113.0,322.93896,313.52158,265.3568,249.52884,250.20222,253.49834,279.42123,231.08926,235.20927,238.15764,244.15877,271.825
254,242.0,190.0,171.0,180.0,156.0,128.0,110.0,90.0,89.0,106.0,113.0,192.0,303.71292,274.94452,242.25246,241.06282,233.82874,241.1495,247.87898,191.51398,206.38036,208.02524,226.45383,241.4999
255,190.0,171.0,180.0,156.0,128.0,110.0,90.0,89.0,106.0,113.0,192.0,175.0,226.04033,207.78473,203.91382,202.24442,206.30219,197.97672,202.5971,165.77985,180.4945,200.25433,205.34352,215.91725
256,171.0,180.0,156.0,128.0,110.0,90.0,89.0,106.0,113.0,192.0,175.0,154.0,154.82883,160.89917,155.98608,174.35144,178.40894,170.0737,176.17142,132.83414,171.05057,181.26761,180.61987,179.2395
257,180.0,156.0,128.0,110.0,90.0,89.0,106.0,113.0,192.0,175.0,154.0,92.0,144.34732,157.09521,159.71362,162.7482,169.5729,163.31836,180.84756,154.54904,175.37811,181.20279,180.86758,199.27725
258,156.0,128.0,110.0,90.0,89.0,106.0,113.0,192.0,175.0,154.0,92.0,66.0,144.85828,153.03293,154.732,162.70566,171.63412,166.41837,201.06558,173.1424,185.86224,193.74194,203.43716,220.7466
259,128.0,110.0,90.0,89.0,106.0,113.0,192.0,175.0,154.0,92.0,66.0,72.0,131.75345,139.16241,148.72705,158.6911,171.35709,165.72192,211.27113,174.39645,186.2984,199.92722,218.50655,222.0671
260,110.0,90.0,89.0,106.0,113.0,192.0,175.0,154.0,92.0,66.0,72.0,72.0,111.95059,120.808716,135.89053,142.61923,159.2649,158.50342,199.30624,159.96216,181.06735,195.46011,204.30682,202.53094
261,90.0,89.0,106.0,113.0,192.0,175.0,154.0,92.0,66.0,72.0,72.0,79.0,77.32126,90.90024,127.76129,132.9891,141.13028,158.91843,195.35513,145.46426,185.5379,185.05692,192.91449,196.89297
262,89.0,106.0,113.0,192.0,175.0,154.0,92.0,66.0,72.0,72.0,79.0,94.0,65.86972,100.167816,103.24039,129.12662,139.99539,159.19046,194.86462,160.72287,185.58923,185.36618,211.45674,199.00479
263,106.0,113.0,192.0,175.0,154.0,92.0,66.0,72.0,72.0,79.0,94.0,100.0,59.862732,99.32385,102.99686,131.51328,143.51541,162.55054,199.68161,147.70865,184.89917,195.41183,220.65257,205.1912
264,113.0,192.0,175.0,154.0,92.0,66.0,72.0,72.0,79.0,94.0,100.0,117.0,68.419586,87.62335,126.98309,135.34512,149.3598,163.62231,195.54163,163.12921,190.41742,195.97586,224.3856,199.0459
265,192.0,175.0,154.0,92.0,66.0,72.0,72.0,79.0,94.0,100.0,117.0,135.0,78.784515,99.30353,118.11478,143.71414,156.29523,161.3823,196.93588,172.6354,196.32358,196.1716,220.21106,202.74597
266,175.0,154.0,92.0,66.0,72.0,72.0,79.0,94.0,100.0,117.0,135.0,158.0,142.03937,163.83359,158.11536,178.57321,180.94073,187.37921,229.24875,198.95215,214.08313,215.96387,244.11824,221.10934
267,154.0,92.0,66.0,72.0,72.0,79.0,94.0,100.0,117.0,135.0,158.0,167.0,166.26022,184.93173,184.9617,195.92886,208.11728,211.761,255.96323,197.56354,222.22856,235.95903,258.73666,237.63701
268,92.0,66.0,72.0,72.0,79.0,94.0,100.0,117.0,135.0,158.0,167.0,185.0,169.09756,187.12189,178.48386,195.3371,218.66504,211.75108,250.07076,186.46338,214.39711,220.9064,244.66914,223.59927
269,66.0,72.0,72.0,79.0,94.0,100.0,117.0,135.0,158.0,167.0,185.0,193.0,139.27466,166.38284,171.91928,189.26031,210.70554,208.408,240.17055,177.94739,205.99533,211.22491,236.85818,216.46844
270,72.0,72.0,79.0,94.0,100.0,117.0,135.0,158.0,167.0,185.0,193.0,194.0,94.5181,119.15756,137.2262,172.73276,188.47626,196.58829,223.80125,169.52228,202.30438,204.28003,229.9368,218.3037
271,72.0,79.0,94.0,100.0,117.0,135.0,158.0,167.0,185.0,193.0,194.0,207.0,84.11743,112.25067,132.13452,165.73926,178.02393,190.06482,215.07474,169.12024,203.27399,201.07639,230.5717,218.91356
272,79.0,94.0,100.0,117.0,135.0,158.0,167.0,185.0,193.0,194.0,207.0,206.0,71.15213,117.49869,140.746,159.23868,169.7633,181.11801,209.42358,163.79068,199.48257,202.27469,233.28596,221.9404
273,94.0,100.0,117.0,135.0,158.0,167.0,185.0,193.0,194.0,207.0,206.0,221.0,62.370453,89.734344,139.00476,152.51215,168.0281,177.80011,208.7597,172.42914,201.18015,203.53546,225.95831,217.97542
274,100.0,117.0,135.0,158.0,167.0,185.0,193.0,194.0,207.0,206.0,221.0,236.0,68.475464,92.659485,128.06036,153.61252,187.22433,183.1665,215.99428,170.31494,210.4956,220.27266,230.44052,228.61488
275,117.0,135.0,158.0,167.0,185.0,193.0,194.0,207.0,206.0,221.0,236.0,201.0,75.023254,96.22171,132.22153,159.37198,193.75604,191.42279,233.49306,182.69421,218.63213,227.77408,247.94238,247.9226
276,135.0,158.0,167.0,185.0,193.0,194.0,207.0,206.0,221.0,236.0,201.0,175.0,85.8078,100.29642,143.77515,166.465,187.84592,202.17548,248.08456,189.00635,208.79877,227.22719,260.23083,256.74203
277,158.0,167.0,185.0,193.0,194.0,207.0,206.0,221.0,236.0,201.0,175.0,145.0,98.59189,107.147095,147.31113,165.61215,199.63654,201.23874,247.22083,192.68408,210.71745,228.2225,256.04645,246.3356
278,167.0,185.0,193.0,194.0,207.0,206.0,221.0,236.0,201.0,175.0,145.0,121.0,114.45364,134.92816,149.39014,167.4191,186.92474,196.86829,238.70903,189.0741,208.19937,219.50858,246.94635,228.93597
279,185.0,193.0,194.0,207.0,206.0,221.0,236.0,201.0,175.0,145.0,121.0,124.0,130.35043,142.67624,156.70184,173.61957,203.17902,197.22751,238.07428,194.263,208.95972,216.46744,238.96715,215.3492
280,193.0,194.0,207.0,206.0,221.0,236.0,201.0,175.0,145.0,121.0,124.0,148.0,146.42325,142.62985,168.40958,185.50293,204.11395,206.73877,251.52959,190.4075,212.09103,225.73044,237.11765,212.5413
281,194.0,207.0,206.0,221.0,236.0,201.0,175.0,145.0,121.0,124.0,148.0,140.0,161.25967,154.4938,181.11154,196.38385,223.05667,220.62952,266.95746,196.52036,215.16689,220.06567,240.64554,212.59755
282,207.0,206.0,221.0,236.0,201.0,175.0,145.0,121.0,124.0,148.0,140.0,158.0,167.5668,172.97922,184.23364,203.46838,242.47072,228.15721,273.71564,194.89377,212.59013,220.02815,235.14377,212.34674
283,206.0,221.0,236.0,201.0,175.0,145.0,121.0,124.0,148.0,140.0,158.0,176.0,175.00568,180.81543,188.61386,211.77339,250.58153,235.8353,279.82806,192.70679,212.66565,218.54875,232.98221,213.91019
284,221.0,236.0,201.0,175.0,145.0,121.0,124.0,148.0,140.0,158.0,176.0,142.0,181.7839,173.58984,195.32666,214.43454,244.97981,239.31686,275.21167,201.20374,211.94745,216.18463,225.58603,221.7937
285,236.0,201.0,175.0,145.0,121.0,124.0,148.0,140.0,158.0,176.0,142.0,149.0,195.29633,185.69861,203.79428,220.2622,246.3534,241.99997,277.23703,192.64258,214.5609,220.14297,235.86884,225.02718
286,201.0,175.0,145.0,121.0,124.0,148.0,140.0,158.0,176.0,142.0,149.0,149.0,215.36475,208.20518,219.77065,230.13976,257.35284,249.96216,282.27332,197.19077,220.17833,228.85889,240.45386,230.6463
287,175.0,145.0,121.0,124.0,148.0,140.0,158.0,176.0,142.0,149.0,149.0,151.0,206.09456,201.89914,214.692,224.07173,252.33282,244.2823,276.44656,194.34033,220.29532,233.43384,238.15009,237.32309
288,145.0,121.0,124.0,148.0,140.0,158.0,176.0,142.0,149.0,149.0,151.0,167.0,190.88684,178.37238,200.00482,217.93362,247.55855,240.16544,273.2727,206.27173,220.22678,229.78267,243.171,231.29976
289,121.0,124.0,148.0,140.0,158.0,176.0,142.0,149.0,149.0,151.0,167.0,138.0,177.93744,168.55573,208.06377,219.06197,252.19879,242.8121,285.5035,216.92488,226.24606,242.15602,252.81111,248.00276
290,124.0,148.0,140.0,158.0,176.0,142.0,149.0,149.0,151.0,167.0,138.0,145.0,161.50378,153.95709,194.27365,209.2029,239.51433,229.43504,276.19278,200.55435,217.14992,239.07555,254.4761,241.44962
291,148.0,140.0,158.0,176.0,142.0,149.0,149.0,151.0,167.0,138.0,145.0,182.0,153.5149,160.22705,190.7428,200.4209,230.06418,222.1857,268.4207,192.41403,211.41264,235.23117,249.58722,231.44144
292,140.0,158.0,176.0,142.0,149.0,149.0,151.0,167.0,138.0,145.0,182.0,187.0,154.54651,146.2127,172.79077,189.61096,210.29814,209.19322,254.3277,181.74036,205.08322,217.74896,233.33731,225.32437
293,158.0,176.0,142.0,149.0,149.0,151.0,167.0,138.0,145.0,182.0,187.0,302.0,149.13754,151.08704,159.97409,181.98798,207.8136,204.3403,251.4955,181.96448,204.38565,214.89679,229.44974,222.19092
