,true_step1,true_step2,true_step3,true_step4,true_step5,true_step6,true_step7,true_step8,true_step9,true_step10,pred_step1,pred_step2,pred_step3,pred_step4,pred_step5,pred_step6,pred_step7,pred_step8,pred_step9,pred_step10
0,79.03467,258.20834,448.07,624.92834,776.09,883.3333,938.76666,939.93335,884.13336,776.88666,96.64995,259.3645,446.93552,639.11884,811.1242,918.6359,963.18823,947.6195,892.9607,781.66974
1,258.20834,448.07,624.92834,776.09,883.3333,938.76666,939.93335,884.13336,776.88666,622.2,259.77643,444.97354,632.89557,797.6116,923.5832,979.9518,956.08093,894.796,785.4332,624.397
2,448.07,624.92834,776.09,883.3333,938.76666,939.93335,884.13336,776.88666,622.2,388.03168,462.21942,641.96423,805.2011,914.4027,984.5973,974.522,904.96185,780.3466,624.6431,456.21832
3,624.92834,776.09,883.3333,938.76666,939.93335,884.13336,776.88666,622.2,388.03168,262.24167,622.9489,775.1593,891.45013,936.6643,945.4229,902.8125,784.265,610.00464,451.68076,270.9437
4,776.09,883.3333,938.76666,939.93335,884.13336,776.88666,622.2,388.03168,262.24167,90.4805,773.61224,885.0184,942.4644,917.4583,886.616,786.51794,630.5272,451.25244,282.07568,113.2426
5,883.3333,938.76666,939.93335,884.13336,776.88666,622.2,388.03168,262.24167,90.4805,2.7503333,877.87964,938.7817,934.4498,873.0685,776.8889,629.3901,467.70267,274.89413,119.81384,0.0
6,938.76666,939.93335,884.13336,776.88666,622.2,388.03168,262.24167,90.4805,2.7503333,0.0,936.6977,931.83594,898.4772,779.5178,623.3753,459.3981,280.4598,106.22894,0.0,0.0
7,939.93335,884.13336,776.88666,622.2,388.03168,262.24167,90.4805,2.7503333,0.0,0.0,938.3753,895.6522,805.24927,639.0602,463.567,269.07706,102.71143,0.0,0.0,0.0
8,884.13336,776.88666,622.2,388.03168,262.24167,90.4805,2.7503333,0.0,0.0,0.0,906.8246,800.0161,657.3821,483.95203,280.56702,94.84639,0.0,0.0,0.0,0.0
9,776.88666,622.2,388.03168,262.24167,90.4805,2.7503333,0.0,0.0,0.0,0.0,798.5575,632.36414,474.93762,294.39682,96.60356,0.0,0.0,0.0,0.0,0.0
10,622.2,388.03168,262.24167,90.4805,2.7503333,0.0,0.0,0.0,0.0,0.0,632.3063,448.67743,267.59253,109.82701,0.0,0.0,0.0,0.0,0.0,0.0
11,388.03168,262.24167,90.4805,2.7503333,0.0,0.0,0.0,0.0,0.0,0.0,456.4299,251.06999,79.607056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,262.24167,90.4805,2.7503333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.03651,46.951916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,90.4805,2.7503333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.428345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2.7503333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.229,78.69683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.26372
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.229,78.69683,257.55667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.66547,172.38937
17,0.0,0.0,0.0,0.0,0.0,0.0,1.229,78.69683,257.55667,448.99335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.683327,198.8586,368.7433
18,0.0,0.0,0.0,0.0,0.0,1.229,78.69683,257.55667,448.99335,626.04333,0.0,0.0,0.0,0.0,0.0,0.0,72.5921,225.2567,391.2397,565.11053
19,0.0,0.0,0.0,0.0,1.229,78.69683,257.55667,448.99335,626.04333,776.07166,0.0,0.0,0.0,0.0,0.0,84.27053,249.39659,418.40756,586.6102,730.9158
20,0.0,0.0,0.0,1.229,78.69683,257.55667,448.99335,626.04333,776.07166,885.5,0.0,0.0,0.0,0.0,90.05626,269.51614,447.59003,616.51556,753.1851,866.71246
21,0.0,0.0,1.229,78.69683,257.55667,448.99335,626.04333,776.07166,885.5,944.36664,0.0,0.0,0.0,93.74292,273.5951,466.80008,640.65704,777.422,881.6561,936.7187
22,0.0,1.229,78.69683,257.55667,448.99335,626.04333,776.07166,885.5,944.36664,944.25,0.0,0.0,106.7422,274.27103,464.75308,658.7861,795.49084,908.10315,951.94525,941.8092
23,1.229,78.69683,257.55667,448.99335,626.04333,776.07166,885.5,944.36664,944.25,885.88336,0.0,108.114815,278.61377,467.71494,661.11346,812.93256,918.81726,973.00244,955.52094,896.69604
24,78.69683,257.55667,448.99335,626.04333,776.07166,885.5,944.36664,944.25,885.88336,772.765,93.17377,259.9158,448.85495,647.8322,811.92413,931.45197,976.9852,963.75287,902.8583,785.58966
25,257.55667,448.99335,626.04333,776.07166,885.5,944.36664,944.25,885.88336,772.765,626.76166,262.24323,452.08234,645.5237,811.0124,945.37054,1004.3702,982.8038,914.4964,798.53015,635.69635
26,448.99335,626.04333,776.07166,885.5,944.36664,944.25,885.88336,772.765,626.76166,460.165,459.3768,649.3986,811.18463,936.4194,1006.92255,997.15204,924.91144,789.57947,635.46594,455.25125
27,626.04333,776.07166,885.5,944.36664,944.25,885.88336,772.765,626.76166,460.165,272.47,623.3251,773.67706,898.77167,951.4147,963.49115,915.06055,792.4253,615.0893,449.09985,267.7235
28,776.07166,885.5,944.36664,944.25,885.88336,772.765,626.76166,460.165,272.47,85.0335,769.9172,888.79144,946.9838,930.3234,896.0246,792.48,635.05084,445.04977,279.52066,108.06312
29,885.5,944.36664,944.25,885.88336,772.765,626.76166,460.165,272.47,85.0335,1.3483334,884.13574,945.3549,945.00256,884.9719,781.6067,633.77014,462.06104,269.5479,111.98503,0.0
30,944.36664,944.25,885.88336,772.765,626.76166,460.165,272.47,85.0335,1.3483334,0.0,936.4021,936.7514,901.1044,779.4319,621.1388,449.54837,272.6342,95.1621,0.0,0.0
31,944.25,885.88336,772.765,626.76166,460.165,272.47,85.0335,1.3483334,0.0,0.0,943.1542,898.96387,804.23096,637.6892,451.8431,261.79407,96.25211,0.0,0.0,0.0
32,885.88336,772.765,626.76166,460.165,272.47,85.0335,1.3483334,0.0,0.0,0.0,908.6639,797.47253,654.00464,472.92645,272.36932,87.15011,0.0,0.0,0.0,0.0
33,772.765,626.76166,460.165,272.47,85.0335,1.3483334,0.0,0.0,0.0,0.0,794.0064,630.8068,470.52362,290.68448,93.706,0.0,0.0,0.0,0.0,0.0
34,626.76166,460.165,272.47,85.0335,1.3483334,0.0,0.0,0.0,0.0,0.0,631.2242,448.63873,273.73132,110.70569,0.0,0.0,0.0,0.0,0.0,0.0
35,460.165,272.47,85.0335,1.3483334,0.0,0.0,0.0,0.0,0.0,0.0,454.40356,253.74449,82.03837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,272.47,85.0335,1.3483334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.54523,85.04814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,85.0335,1.3483334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.696785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,1.3483334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0513333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0513333,62.135334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.607414
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0513333,62.135334,210.07834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0679,228.16917
41,0.0,0.0,0.0,0.0,0.0,0.0,1.0513333,62.135334,210.07834,358.18167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.32326,257.73178,421.07187
42,0.0,0.0,0.0,0.0,0.0,1.0513333,62.135334,210.07834,358.18167,520.3283,0.0,0.0,0.0,0.0,0.0,0.0,126.788826,279.14795,446.0993,607.71014
43,0.0,0.0,0.0,0.0,1.0513333,62.135334,210.07834,358.18167,520.3283,760.67834,0.0,0.0,0.0,0.0,0.0,129.90414,298.2429,464.14374,628.3643,763.3643
44,0.0,0.0,0.0,1.0513333,62.135334,210.07834,358.18167,520.3283,760.67834,894.0833,0.0,0.0,0.0,0.0,110.992546,291.78903,468.1247,630.1878,765.1769,870.49695
45,0.0,0.0,1.0513333,62.135334,210.07834,358.18167,520.3283,760.67834,894.0833,964.0,0.0,0.0,0.0,93.85041,274.43204,466.79968,635.60077,768.6751,872.8365,928.03186
46,0.0,1.0513333,62.135334,210.07834,358.18167,520.3283,760.67834,894.0833,964.0,919.55,0.0,0.0,97.84709,273.78806,466.8055,656.1808,793.02155,903.02496,951.1216,942.3927
47,1.0513333,62.135334,210.07834,358.18167,520.3283,760.67834,894.0833,964.0,919.55,887.93335,0.0,88.17826,269.83115,463.3836,653.61096,803.1829,906.2298,960.7466,945.6354,898.56885
48,62.135334,210.07834,358.18167,520.3283,760.67834,894.0833,964.0,919.55,887.93335,792.5133,79.62892,242.32649,431.30142,625.8953,781.1645,892.9183,936.7916,918.7808,873.7387,777.6084
49,210.07834,358.18167,520.3283,760.67834,894.0833,964.0,919.55,887.93335,792.5133,558.25336,231.60857,405.8803,595.10724,763.59265,888.7583,946.7526,931.2654,871.1434,779.5054,635.316
50,358.18167,520.3283,760.67834,894.0833,964.0,919.55,887.93335,792.5133,558.25336,471.065,403.54984,581.49603,746.7675,878.74915,957.11633,954.9228,902.50244,785.79443,646.6756,470.2031
51,520.3283,760.67834,894.0833,964.0,919.55,887.93335,792.5133,558.25336,471.065,311.485,541.1541,697.1594,833.02313,906.03625,932.00665,898.90845,796.5809,629.9759,472.91647,281.9087
52,760.67834,894.0833,964.0,919.55,887.93335,792.5133,558.25336,471.065,311.485,123.14817,683.5212,808.02625,891.8733,902.1221,879.4198,790.7737,640.98267,452.5125,282.766,103.84583
53,894.0833,964.0,919.55,887.93335,792.5133,558.25336,471.065,311.485,123.14817,5.9155,852.2693,914.46295,931.04083,890.91534,787.9016,643.76086,469.00754,261.85187,97.77003,0.0
54,964.0,919.55,887.93335,792.5133,558.25336,471.065,311.485,123.14817,5.9155,0.0,938.1118,942.40125,914.0485,804.5431,641.9591,469.20294,281.05753,87.460175,0.0,0.0
55,919.55,887.93335,792.5133,558.25336,471.065,311.485,123.14817,5.9155,0.0,0.0,960.96204,921.12256,830.79987,669.38934,476.69287,283.11935,100.6818,0.0,0.0,0.0
56,887.93335,792.5133,558.25336,471.065,311.485,123.14817,5.9155,0.0,0.0,0.0,898.96265,799.2423,661.9303,481.85257,272.1112,84.90868,0.0,0.0,0.0,0.0
57,792.5133,558.25336,471.065,311.485,123.14817,5.9155,0.0,0.0,0.0,0.0,796.88446,643.22314,481.20135,297.16187,82.281654,0.0,0.0,0.0,0.0,0.0
58,558.25336,471.065,311.485,123.14817,5.9155,0.0,0.0,0.0,0.0,0.0,653.56146,475.68976,299.8491,118.02783,0.0,0.0,0.0,0.0,0.0,0.0
59,471.065,311.485,123.14817,5.9155,0.0,0.0,0.0,0.0,0.0,0.0,414.7296,237.71895,70.963905,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,311.485,123.14817,5.9155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.84024,89.30301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,123.14817,5.9155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.05747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,5.9155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.645,83.81633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.53426
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.645,83.81633,262.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.54491,238.50734
65,0.0,0.0,0.0,0.0,0.0,0.0,1.645,83.81633,262.76,453.12167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.907295,253.1779,424.32703
66,0.0,0.0,0.0,0.0,0.0,1.645,83.81633,262.76,453.12167,629.55664,0.0,0.0,0.0,0.0,0.0,0.0,126.010216,268.77118,435.33374,610.48944
67,0.0,0.0,0.0,0.0,1.645,83.81633,262.76,453.12167,629.55664,781.05,0.0,0.0,0.0,0.0,0.0,115.296616,278.64053,443.3361,620.2928,774.1667
68,0.0,0.0,0.0,1.645,83.81633,262.76,453.12167,629.55664,781.05,892.5833,0.0,0.0,0.0,0.0,98.99206,272.82214,451.0989,627.7747,782.6708,888.4549
69,0.0,0.0,1.645,83.81633,262.76,453.12167,629.55664,781.05,892.5833,950.0,0.0,0.0,0.0,100.9849,265.47806,459.25195,639.41864,796.18085,901.0392,956.47363
70,0.0,1.645,83.81633,262.76,453.12167,629.55664,781.05,892.5833,950.0,953.36664,0.0,0.0,106.740005,276.18686,457.60147,651.36896,808.5392,920.18097,975.36523,958.3542
71,1.645,83.81633,262.76,453.12167,629.55664,781.05,892.5833,950.0,953.36664,882.99335,0.0,89.813866,270.08932,466.4781,651.4841,819.521,929.26465,991.1086,972.59753,918.0848
72,83.81633,262.76,453.12167,629.55664,781.05,892.5833,950.0,953.36664,882.99335,781.3883,67.36792,242.42459,437.9826,638.4607,805.52045,922.8081,976.5694,956.50085,907.32446,805.90436
73,262.76,453.12167,629.55664,781.05,892.5833,950.0,953.36664,882.99335,781.3883,608.215,253.45163,440.0648,633.5582,814.7385,935.6909,993.83936,969.5354,903.69995,809.4164,666.4477
74,453.12167,629.55664,781.05,892.5833,950.0,953.36664,882.99335,781.3883,608.215,450.76,450.45203,628.8542,798.91504,929.9361,1007.76654,991.65625,930.37384,811.9741,675.4816,503.0118
75,629.55664,781.05,892.5833,950.0,953.36664,882.99335,781.3883,608.215,450.76,228.86284,607.0428,762.7552,887.5633,961.12524,970.80365,930.0984,823.13025,661.6562,506.08673,310.85468
76,781.05,892.5833,950.0,953.36664,882.99335,781.3883,608.215,450.76,228.86284,85.92067,769.6718,884.9942,962.78485,954.6699,917.07367,823.21545,671.8513,485.88794,307.97174,129.4687
77,892.5833,950.0,953.36664,882.99335,781.3883,608.215,450.76,228.86284,85.92067,4.1971664,880.8677,955.57043,966.27765,913.27844,811.4316,665.7955,493.0741,283.972,117.777596,0.0
78,950.0,953.36664,882.99335,781.3883,608.215,450.76,228.86284,85.92067,4.1971664,0.0,951.14166,955.89746,932.442,822.35657,658.88104,486.10248,295.55624,102.445724,0.0,0.0
79,953.36664,882.99335,781.3883,608.215,450.76,228.86284,85.92067,4.1971664,0.0,0.0,950.5128,914.9592,836.41895,678.25385,489.6276,287.57928,112.67038,0.0,0.0,0.0
80,882.99335,781.3883,608.215,450.76,228.86284,85.92067,4.1971664,0.0,0.0,0.0,916.36743,823.06854,688.867,516.30963,299.68262,109.150085,0.0,0.0,0.0,0.0
81,781.3883,608.215,450.76,228.86284,85.92067,4.1971664,0.0,0.0,0.0,0.0,803.36597,654.2127,501.2596,318.21844,115.41556,0.0,0.0,0.0,0.0,0.0
82,608.215,450.76,228.86284,85.92067,4.1971664,0.0,0.0,0.0,0.0,0.0,646.2232,474.99985,301.30692,135.0579,0.0,0.0,0.0,0.0,0.0,0.0
83,450.76,228.86284,85.92067,4.1971664,0.0,0.0,0.0,0.0,0.0,0.0,449.98434,264.62262,103.56812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,228.86284,85.92067,4.1971664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.46774,94.98472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,85.92067,4.1971664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.782337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,4.1971664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4433334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4433334,87.458336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.637591
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4433334,87.458336,270.62167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.352352,191.82968
89,0.0,0.0,0.0,0.0,0.0,0.0,1.4433334,87.458336,270.62167,460.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.03193,215.0378,389.45743
90,0.0,0.0,0.0,0.0,0.0,1.4433334,87.458336,270.62167,460.905,624.25836,0.0,0.0,0.0,0.0,0.0,0.0,65.33076,231.6388,407.17575,585.9344
91,0.0,0.0,0.0,0.0,1.4433334,87.458336,270.62167,460.905,624.25836,786.43164,0.0,0.0,0.0,0.0,0.0,68.36167,249.57614,426.41345,604.96216,761.1421
92,0.0,0.0,0.0,1.4433334,87.458336,270.62167,460.905,624.25836,786.43164,894.8,0.0,0.0,0.0,0.0,67.55411,255.72774,444.1513,622.07166,775.4958,890.83405
93,0.0,0.0,1.4433334,87.458336,270.62167,460.905,624.25836,786.43164,894.8,958.4,0.0,0.0,0.0,87.48509,259.92505,455.1285,637.5642,794.03656,904.2336,960.9511
94,0.0,1.4433334,87.458336,270.62167,460.905,624.25836,786.43164,894.8,958.4,955.81665,0.0,0.0,104.39229,285.8592,467.67337,658.5012,812.44543,934.3303,984.8766,964.12714
95,1.4433334,87.458336,270.62167,460.905,624.25836,786.43164,894.8,958.4,955.81665,901.2,0.0,101.62511,286.83755,485.77698,666.8003,829.05585,941.2406,1002.9871,979.98083,916.6277
96,87.458336,270.62167,460.905,624.25836,786.43164,894.8,958.4,955.81665,901.2,792.5,80.88242,263.5857,459.28363,662.4296,822.6482,947.2938,998.728,978.9244,918.8851,803.0979
97,270.62167,460.905,624.25836,786.43164,894.8,958.4,955.81665,901.2,792.5,555.88336,266.02386,464.77896,659.2297,834.45905,959.5186,1017.2496,989.47424,920.68774,811.44037,645.0976
98,460.905,624.25836,786.43164,894.8,958.4,955.81665,901.2,792.5,555.88336,483.46167,463.3821,656.59125,821.7117,948.2935,1018.5853,996.6292,924.63605,798.6444,645.83136,459.8607
99,624.25836,786.43164,894.8,958.4,955.81665,901.2,792.5,555.88336,483.46167,236.37,624.6489,786.02826,909.3118,968.3561,970.217,921.77264,807.7003,635.20703,468.6913,271.16058
100,786.43164,894.8,958.4,955.81665,901.2,792.5,555.88336,483.46167,236.37,126.906166,772.64795,898.81885,965.078,944.25476,906.11145,809.95166,656.3766,470.38733,290.7536,112.52143
101,894.8,958.4,955.81665,901.2,792.5,555.88336,483.46167,236.37,126.906166,5.7155,884.19165,957.91187,955.56354,893.4378,793.62463,650.72736,481.89383,279.99493,115.2754,0.0
102,958.4,955.81665,901.2,792.5,555.88336,483.46167,236.37,126.906166,5.7155,0.0,942.46906,944.0817,909.6614,791.54535,635.3462,467.49503,288.0431,105.59263,0.0,0.0
103,955.81665,901.2,792.5,555.88336,483.46167,236.37,126.906166,5.7155,0.0,0.0,947.93353,907.7887,817.716,654.5758,471.12076,278.08987,111.33856,0.0,0.0,0.0
104,901.2,792.5,555.88336,483.46167,236.37,126.906166,5.7155,0.0,0.0,0.0,913.00104,810.2642,671.6016,492.18292,286.80634,99.55268,0.0,0.0,0.0,0.0
105,792.5,555.88336,483.46167,236.37,126.906166,5.7155,0.0,0.0,0.0,0.0,805.90424,650.844,494.80136,306.9031,105.70091,0.0,0.0,0.0,0.0,0.0
106,555.88336,483.46167,236.37,126.906166,5.7155,0.0,0.0,0.0,0.0,0.0,650.62604,472.75116,293.0221,121.91495,0.0,0.0,0.0,0.0,0.0,0.0
107,483.46167,236.37,126.906166,5.7155,0.0,0.0,0.0,0.0,0.0,0.0,413.46436,221.91866,55.09803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,236.37,126.906166,5.7155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.51135,78.03462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,126.906166,5.7155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.97537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,5.7155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4795,89.2475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.322914
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4795,89.2475,269.81168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.40159,222.59462
113,0.0,0.0,0.0,0.0,0.0,0.0,1.4795,89.2475,269.81168,455.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.15693,236.28586,408.23755
114,0.0,0.0,0.0,0.0,0.0,1.4795,89.2475,269.81168,455.365,632.8433,0.0,0.0,0.0,0.0,0.0,0.0,88.12194,245.46478,426.7661,589.294
115,0.0,0.0,0.0,0.0,1.4795,89.2475,269.81168,455.365,632.8433,786.36334,0.0,0.0,0.0,0.0,0.0,92.91046,264.5192,435.17487,605.2119,755.5216
116,0.0,0.0,0.0,1.4795,89.2475,269.81168,455.365,632.8433,786.36334,895.7167,0.0,0.0,0.0,0.0,96.45578,276.7599,455.3764,622.5882,772.0264,879.7657
117,0.0,0.0,1.4795,89.2475,269.81168,455.365,632.8433,786.36334,895.7167,951.88336,0.0,0.0,0.0,97.14672,272.10464,463.6842,631.1807,782.07477,888.8821,949.10175
118,0.0,1.4795,89.2475,269.81168,455.365,632.8433,786.36334,895.7167,951.88336,950.1,0.0,0.0,92.6384,276.76163,462.4124,641.47186,791.8908,907.4596,966.71985,941.3538
119,1.4795,89.2475,269.81168,455.365,632.8433,786.36334,895.7167,951.88336,950.1,896.25,0.0,91.08171,274.46872,469.7913,642.99506,802.9306,908.2486,976.99304,951.9855,892.3285
120,89.2475,269.81168,455.365,632.8433,786.36334,895.7167,951.88336,950.1,896.25,785.0333,81.19331,256.22815,445.73596,633.28754,794.8668,910.08813,965.5186,943.955,890.40094,779.71387
121,269.81168,455.365,632.8433,786.36334,895.7167,951.88336,950.1,896.25,785.0333,644.95,265.86923,451.4632,630.50323,805.28766,922.71014,985.42114,957.9265,895.9717,792.4299,638.5139
122,455.365,632.8433,786.36334,895.7167,951.88336,950.1,896.25,785.0333,644.95,473.01834,458.07114,636.34686,798.9524,920.68365,1001.50183,983.0602,922.6233,800.8528,658.1008,486.15823
123,632.8433,786.36334,895.7167,951.88336,950.1,896.25,785.0333,644.95,473.01834,289.09833,606.2146,765.744,883.53644,955.44934,965.4134,929.29724,819.6296,652.0909,498.7692,295.69125
124,786.36334,895.7167,951.88336,950.1,896.25,785.0333,644.95,473.01834,289.09833,104.293335,766.38544,881.3936,956.345,942.1228,911.7587,820.43146,666.258,484.7953,301.7424,120.963005
125,895.7167,951.88336,950.1,896.25,785.0333,644.95,473.01834,289.09833,104.293335,3.512,870.79706,948.42755,950.0626,895.4667,800.58636,657.6888,492.15067,283.20526,116.40678,0.0
126,951.88336,950.1,896.25,785.0333,644.95,473.01834,289.09833,104.293335,3.512,0.0,942.6868,945.156,917.7935,804.157,647.5508,484.15656,297.23422,110.11669,0.0,0.0
127,950.1,896.25,785.0333,644.95,473.01834,289.09833,104.293335,3.512,0.0,0.0,941.86597,911.72473,826.424,664.5815,488.29367,291.97665,121.062744,0.0,0.0,0.0
128,896.25,785.0333,644.95,473.01834,289.09833,104.293335,3.512,0.0,0.0,0.0,912.63574,818.5386,681.38165,510.93573,302.22015,115.408424,0.0,0.0,0.0,0.0
129,785.0333,644.95,473.01834,289.09833,104.293335,3.512,0.0,0.0,0.0,0.0,808.3349,657.12115,508.4495,320.39465,122.71795,0.0,0.0,0.0,0.0,0.0
130,644.95,473.01834,289.09833,104.293335,3.512,0.0,0.0,0.0,0.0,0.0,649.48804,481.65298,306.8831,136.18959,0.0,0.0,0.0,0.0,0.0,0.0
131,473.01834,289.09833,104.293335,3.512,0.0,0.0,0.0,0.0,0.0,0.0,480.95,285.7255,115.62992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,289.09833,104.293335,3.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.93167,100.63347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,104.293335,3.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.991585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,3.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6081667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6081667,85.2765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.701717
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6081667,85.2765,274.01166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.87541,225.81061
137,0.0,0.0,0.0,0.0,0.0,0.0,1.6081667,85.2765,274.01166,466.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.6925,250.64426,407.78488
138,0.0,0.0,0.0,0.0,0.0,1.6081667,85.2765,274.01166,466.54,648.36334,0.0,0.0,0.0,0.0,0.0,0.0,102.52585,251.74602,425.84753,585.5486
139,0.0,0.0,0.0,0.0,1.6081667,85.2765,274.01166,466.54,648.36334,799.7783,0.0,0.0,0.0,0.0,0.0,103.31622,268.23953,429.5009,601.7358,735.8377
140,0.0,0.0,0.0,1.6081667,85.2765,274.01166,466.54,648.36334,799.7783,921.23334,0.0,0.0,0.0,0.0,104.4051,278.50223,448.07416,614.03815,754.3073,858.3565
141,0.0,0.0,1.6081667,85.2765,274.01166,466.54,648.36334,799.7783,921.23334,976.38336,0.0,0.0,0.0,109.93427,282.9228,460.41675,627.7618,768.09216,876.33813,921.6405
142,0.0,1.6081667,85.2765,274.01166,466.54,648.36334,799.7783,921.23334,976.38336,970.3,0.0,0.0,115.73246,292.42883,469.4097,645.81775,783.32513,900.1644,947.7285,923.4727
143,1.6081667,85.2765,274.01166,466.54,648.36334,799.7783,921.23334,976.38336,970.3,923.86664,0.0,105.28824,283.8897,471.892,645.142,789.8539,896.70575,951.4718,932.79553,876.1431
144,85.2765,274.01166,466.54,648.36334,799.7783,921.23334,976.38336,970.3,923.86664,811.28,88.75821,257.50732,440.3912,633.0381,778.97815,896.6835,942.9322,925.80835,878.2301,775.62787
145,274.01166,466.54,648.36334,799.7783,921.23334,976.38336,970.3,923.86664,811.28,652.8333,259.04166,436.76855,617.99225,778.10516,900.4671,955.25226,934.8113,877.1455,784.51874,635.9683
146,466.54,648.36334,799.7783,921.23334,976.38336,970.3,923.86664,811.28,652.8333,468.92834,453.89575,631.5625,781.2992,907.7722,980.6993,972.7562,916.90564,804.49384,667.22095,485.4392
147,648.36334,799.7783,921.23334,976.38336,970.3,923.86664,811.28,652.8333,468.92834,309.17334,612.6011,759.0308,879.2836,943.2169,955.30176,925.87604,819.9204,656.65765,495.90054,299.07428
148,799.7783,921.23334,976.38336,970.3,923.86664,811.28,652.8333,468.92834,309.17334,120.8025,765.5695,885.1382,951.62524,941.0618,907.1658,822.3498,669.49524,481.1605,301.97253,119.21543
